"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","EL-SEC ENROLLMENT 1996","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"23","5","081","012","MANCHESTER PUBLIC SCHOOL DIST","SUPT","710 E MAIN ST",,"MANCHESTER","MI","48158",1234,"26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","081","014","MILAN AREA SCH DIST","SUPT","920 NORTH STREET",,"MILAN","MI","48160",2108,"26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","081","025","SALINE AREA SCH DIST","SUPT","7190 N MAPLE",,"SALINE","MI","48176",4084,"26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","081","042","WILLOW RUN COMMUNITY SCHOOLS","SUPT","2171 E MICHIGAN AVE",,"YPSILANTI","MI","48198",3087,"26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","081","043","WHITMORE LAKE PUBLIC SCHOOL DIST","SUPT","8845 MAIN ST",,"WHITMORE LAKE","MI","48189",1196,"26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","081","044","YPSILANTI CITY SCH DIST","SUPT","1885 PACKARD RD",,"YPSILANTI","MI","48197",4751,"26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","081","701","WASHTENAW COMM COLLEGE","PRES","4800 E HURON RIVER DRIVE",,"ANN ARBOR","MI","48106",,"26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","082","001","ALLEN PARK PUB SCH DIST","SUPT","19001 CHAMPAIGN",,"ALLEN PARK","MI","48101",3120,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","002","FLAT ROCK COMM SCHOOLS","SUPT","BOX 130",,"FLAT ROCK","MI","48134",1628,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","008","DEARBORN PUB SCH DIST","SUPT","18700 AUDETTE",,"DEARBORN","MI","48124",15549,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","010","DEARBORN HEIGHTS SCHOOL DIST 7","SUPT","20629 ANNAPOLIS AVE",,"DEARBORN HEIGHTS","MI","48125",2146,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","012","CRESTWOOD SCH DIST","SUPT","1501 N BEECH DALY",,"DEARBORN HGHTS","MI","48127",2887,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","014","DETROIT PUB SCH DIST","SUPT","5057 WOODWARD",,"DETROIT","MI","48202",173750,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","015","ECORSE PUBLIC SCHOOLS","SUPT","27385 W OUTER DR",,"ECORSE","MI","48229",1343,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","017","SOUTHGATE COMM SCH DIST","SUPT","13201 TRENTON ROAD",,"SOUTHGATE","MI","48195",4189,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","019","MELVINDALE N ALLEN PK SCH DIST","SUPT","18530 PROSPECT AVE",,"MELVINDALE","MI","48122",2209,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","020","GARDEN CITY SCH DIST","SUPT","1333 RADCLIFF",,"GARDEN CITY","MI","48135",5202,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","021","GIBRALTAR SCH DIST","SUPT","19370 VREELAND",,"WOODHAVEN","MI","48183",2636,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","022","GROSSE ILE TWP SCH DIST","SUPT","23270 E RIVER RD",,"GROSSE ILE","MI","48138",2059,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","023","GROSSE POINTE SCH DIST","SUPT","389 ST CLAIR AVE",,"GROSSE POINTE","MI","48230",8158,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","024","HAMTRAMCK PUB SCH DIST","SUPT","P O BOX 12012",,"HAMTRAMCK","MI","48212",3195,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","026","HARPER WOODS CITY SCHOOL DIST","SUPT","20225 BEACONSFIELD",,"HARPER WOODS","MI","48225",1093,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","028","HIGHLAND PARK CITY SCHOOL DIST","SUPT","20 BARTLETT",,"HIGHLAND PARK","MI","48203",3342,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","029","HURON SCH DIST","SUPT","32044 HURON RIVER DR",,"NEW BOSTON","MI","48164",2025,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","030","INKSTER PUBLIC SCHS","SUPT","29115 CARLYSLE AVE",,"INKSTER","MI","48141",2171,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","031","LINCOLN PARK CITY SCH DIST","SUPT","1545 SOUTHFIELD RD",,"LINCOLN PARK","MI","48146",5602,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","032","LIVONIA PUB SCH DISTRICT","SUPT","15125 FARMINGTON RD",,"LIVONIA","MI","48154",17750,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","041","NORTHVILLE PUBLIC SCHOOL DIST","SUPT","501 WEST MAIN STREET",,"NORTHVILLE","MI","48167",4725,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","042","PLYMOUTH-CANTON COMM SCH DIST","SUPT","454 S HARVEY ST",,"PLYMOUTH","MI","48170",15362,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","044","REDFORD UNION SCH DIST","SUPT","18499 BEECH DALY",,"DETROIT","MI","48240",5060,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","045","RIVER ROUGE CITY SCHOOL DIST","SUPT","1411 COOLIDGE HWY",,"RIVER ROUGE","MI","48218",2352,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","046","RIVERVIEW COMM SCH DIST","SUPT","13425 COLVIN",,"RIVERVIEW","MI","48192",2039,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","047","ROMULUS COMMUNITY SCHS","SUPT","36540 GRANT RD",,"ROMULUS","MI","48174",3840,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","048","SOUTH REDFORD SCH DIST","SUPT","26141 SCHOOLCRAFT RD",,"DETROIT","MI","48239",3383,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","051","TRENTON PUB SCH DIST","SUPT","2603 CHARLTON RD",,"TRENTON","MI","48183",3209,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","052","VAN BUREN PUB SCH DIST","SUPT","555 W COLUMBIA AVE",,"BELLEVILLE","MI","48111",6041,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","053","WAYNE WESTLAND COMM SCH DIST","SUPT","36745 MARQUETTE",,"WESTLAND","MI","48185",14831,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","054","WYANDOTTE CITY SCH DIST","BUSINESS MGR","639 OAK ST",,"WYANDOTTE","MI","48192",4756,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","502","TAYLOR PUB SCHOOL DIST","SUPT","23033 NORTHLINE RD",,"TAYLOR","MI","48180",11655,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","701","SCHOOLCRAFT COLLEGE","PRES","18600 HAGGERTY RD",,"LIVONIA","MI","48152",,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","801","WESTWOOD COMM SCHOOL DIST","SUPT","25912 ANNAPOLIS",,"INKSTER","MI","48141",2131,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","802","WOODHAVEN SCHOOL DIST","SUPT","24975 VAN HORN",,"FLAT ROCK","MI","48134",4626,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","082","803","WAYNE CO COMM COLLEGE","DIRECTOR INTERNAL AUDIT","801 WEST FORT",,"DETROIT","MI","48226",,"26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","083","005","CADILLAC CITY SCH DIST","SUPT","115 SOUTH ST",,"CADILLAC","MI","49601",3912,"26","165","WEXFORD","COUNTY",,,
"23","5","083","023","MANTON CONS SCH DIST 5","SUPT","105 FIFTH ST",,"MANTON","MI","49663",930,"26","165","WEXFORD","COUNTY",,,
"23","5","083","024","MESICK CONS SCH DIST 6","SUPT","PO BOX 275",,"MESICK","MI","49668",938,"26","165","WEXFORD","COUNTY",,,
"24","5","001","001","AITKIN IND SCH DIST 1","SUPT","306 2ND ST. N.W.",,"AITKIN","MN","56431",1419,"27","001","AITKIN","COUNTY",,,
"24","5","001","008","HILL CITY IND SCH DIST 2","SUPT","500 IONE AVE.",,"HILL CITY","MN","55748",399,"27","001","AITKIN","COUNTY",,,
"24","5","001","014","MCGREGOR IND SCH DIST 4","SUPT","BOX 160, 2ND ST. & ALBERT AVE.",,"MCGREGOR","MN","55760",606,"27","001","AITKIN","COUNTY",,,
"24","5","002","002","ANOKA JT SCH DIST 11","SUPT","11299 HANSON BLVD. N.W.",,"COON RAPIDS","MN","55433",39152,"27","003","ANOKA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","002","003","CENTENNIAL SCH DIST 12","SUPT","4707 NORTH RD.",,"CIRCLE PINES","MN","55014",6038,"27","003","ANOKA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","002","004","COLUMBIA HGHTS SCH DIST","BUS MGR","1400 49TH AVE. N.E.",,"MINNEAPOLIS","MN","55421",3016,"27","003","ANOKA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","002","005","FRIDLEY SCH DIST 14","CLK SCH BD","6000 W. MOORE LAKE DR.",,"MINNEAPOLIS","MN","55432",2634,"27","003","ANOKA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","002","006","ST FRANCIS IND SCH DISTRICT 15","SUPT","3325 BRIDGE ST.",,"ST FRANCIS","MN","55070",5474,"27","003","ANOKA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","002","007","SPRING LAKE PARK IND SCH DIST 16","SUPT","8000 HWY. 65 N.E.",,"MINNEAPOLIS","MN","55432",4216,"27","003","ANOKA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","003","001","AUDUBON IND SCH DIST 21","SUPT","BOX 338",,"AUDUBON","MN","56511",376,"27","005","BECKER","COUNTY",,,
"24","5","003","032","DETROIT LAKES IND SCH DIST 22","SUPT","702 LAKE AVE",,"DETROIT LAKES","MN","56501",3024,"27","005","BECKER","COUNTY",,,
"24","5","003","033","FRAZEE IND SCH DIST 23","SUPT","BOX 186",,"FRAZEE","MN","56544",1282,"27","005","BECKER","COUNTY",,,
"24","5","003","034","LAKE PARK IND SCH DIST 24","SUPT","BOX 479",,"LAKE PARK","MN","56554",387,"27","005","BECKER","COUNTY",,,
"24","5","004","001","BEMIDJI SCH DIST 31","SUPT","201 15TH ST. N.W.",,"BEMIDJI","MN","56601",5913,"27","007","BELTRAMI","COUNTY",,,
"24","5","004","002","BLACKDUCK IND SCH DIST 32","SUPT","1ST ST. EAST",,"BLACKDUCK","MN","56630",950,"27","007","BELTRAMI","COUNTY",,,
"24","5","004","008","KELLIHER SCH DIST 36 JT","SUPT","BOX 259",,"KELLIHER","MN","56650",309,"27","007","BELTRAMI","COUNTY",,,
"24","5","004","014","RED LAKE SCH DIST 38 JT","SUPT","BOX 259",,"REDLAKE","MN","56671",1200,"27","007","BELTRAMI","COUNTY",,,
"24","5","005","038","FOLEY SCH DIST 51","CLK SCH BD","520 DEWEY STREET",,"FOLEY","MN","56329",1890,"27","009","BENTON","COUNTY","6980","00","ST. CLOUD, MN"
"24","5","005","054","SAUK RAPIDS SCH DIST 47","SUPT","BOX 520",,"SAUK RAPIDS","MN","56379",3289,"27","009","BENTON","COUNTY","6980","00","ST. CLOUD, MN"
"24","5","006","004","BEARDSLEY SCH DIST 57","SUPT","BOX 189, SOUTH MAIN",,"BEARDSLEY","MN","56211",90,"27","011","BIG STONE","COUNTY",,,
"24","5","006","018","ORTONVILLE SCH DIST 62","SUPT","BOX 247","TROJAN DRIVE","ORTONVILLE","MN","56278",795,"27","011","BIG STONE","COUNTY",,,
"24","5","006","201","CLINTON-GRACEVILLE SCH DIST","SUPT","BOX 361",,"CLINTON","MN","56225",552,"27","011","BIG STONE","COUNTY",,,
"24","5","007","036","MANKATO IND SCH DIST 77","SUPT","BOX 8741",,"MANKATO","MN","56002",7530,"27","013","BLUE EARTH","COUNTY",,,
"24","5","007","045","ST CLAIR IND SCH DIST 75","SUPT","BOX 99",,"ST CLAIR","MN","56080",672,"27","013","BLUE EARTH","COUNTY",,,
"24","5","007","201","LAKE CRYSTAL-WELCOME AREA SCHOOL DIST","SUPT","BOX 160",,"LAKE CRYSTAL","MN","56055",1231,"27","013","BLUE EARTH","COUNTY",,,
"24","5","007","202","MAPLE RIVER ISD 2135","SUPERINTENDENT","BOX 515, 101 6TH AVE. N.E.",,"MAPLETON","MN","56065",1307,"27","013","BLUE EARTH","COUNTY",,,
"24","5","008","070","COMFREY SCH DIST 81","SUPT","BOX 68",,"COMFREY","MN","56019",235,"27","015","BROWN","COUNTY",,,
"24","5","008","072","NEW ULM SCH DIST 88","SUPT","400 S. PAYNE",,"NEW ULM","MN","56073",2977,"27","015","BROWN","COUNTY",,,
"24","5","008","073","SLEEPY EYE SCH DIST 84","SUPT","400 4TH AVE. S.W.",,"SLEEPY EYE","MN","56085",700,"27","015","BROWN","COUNTY",,,
"24","5","008","074","SPRINGFIELD SCH DIST 85","SUPT","12 SOUTH BURNS",,"SPRINGFIELD","MN","56087",763,"27","015","BROWN","COUNTY",,,
"24","5","009","001","BARNUM SCH DIST 91","SUPT OF SCHOOLS","BOX 227",,"BARNUM","MN","55707",741,"27","017","CARLTON","COUNTY",,,
"24","5","009","003","CARLTON IND SCH DIST 93","SUPT","BOX 310",,"CARLTON","MN","55718",807,"27","017","CARLTON","COUNTY",,,
"24","5","009","004","CLOQUET SCH DIST 94","CLK SCH BD","509 CARLTON AVE.",,"CLOQUET","MN","55720",2521,"27","017","CARLTON","COUNTY",,,
"24","5","009","005","CROMWELL IND CONS SCH DIST 95","SUPERINTENDENT","BOX 7",,"CROMWELL","MN","55726",296,"27","017","CARLTON","COUNTY",,,
"24","5","009","008","MOOSE LAKE SCH DIST 97","SUPT","BOX 489, 413 BIRCH AVE.",,"MOOSE LAKE","MN","55767",808,"27","017","CARLTON","COUNTY",,,
"24","5","009","010","ESKO SCH DIST 99","SUPT","HWY 61",,"ESKO","MN","55733",1045,"27","017","CARLTON","COUNTY",,,
"24","5","009","011","WRENSHALL SCH DIST 100","SUPT","BOX 68",,"WRENSHALL","MN","55797",408,"27","017","CARLTON","COUNTY",,,
"24","5","010","033","CHASKA SCH DIST 112","SUPT","110600 VILLAGE RD.",,"CHASKA","MN","55318",5747,"27","019","CARVER","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","010","037","NORWOOD YOUNG AMERICA SCHOOL DIST 108","SUPT","531 MORSE ST.",,"NORWOOD","MN","55368",1130,"27","019","CARVER","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","010","039","WACONIA SCH DIST 110","SUPT","24 SOUTH WALNUT STREET",,"WACONIA","MN","55387",1614,"27","019","CARVER","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","010","040","WATERTOWN MAYER SCH DIST 111","SUPT","1001 HWY. 25 N.W.",,"WATERTOWN","MN","55388",1369,"27","019","CARVER","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","011","012","CASS LAKE IND SCHOOL DIST 115","SUPT","RT. 3, BOX 4",,"CASS LAKE","MN","56633",1056,"27","021","CASS","COUNTY",,,
"24","5","011","014","PILLAGER IND SCH DIST 116","SUPT","BOX 38",,"PILLAGER","MN","56473",645,"27","021","CASS","COUNTY",,,
"24","5","011","015","REMER IND SCH DIST 118","SUPT","ROUTE 1, BOX A",,"REMER","MN","56672",577,"27","021","CASS","COUNTY",,,
"24","5","011","201","WALKER-AKELEY SCHOOL DIST 113","SUPT","BOX 4000",,"WALKER","MN","56484",986,"27","021","CASS","COUNTY",,,
"24","5","011","202","PINE RIVER-BACKUS ISD 2174","SUPERINTENDENT","PO BOX 610",,"PINE RIVER","MN","56474",1330,"27","021","CASS","COUNTY",,,
"24","5","012","004","MACCRAY SCHOOL DISTRICT 2180","SUPT","BOX 690",,"CLARA CITY","MN","56222",1021,"27","023","CHIPPEWA","COUNTY",,,
"24","5","012","026","MONTEVIDEO SCH DIST 129","SUPT","2001 WILLIAM AVE.",,"MONTEVIDEO","MN","56265",1666,"27","023","CHIPPEWA","COUNTY",,,
"24","5","013","004","NORTH BRANCH IND SCHOOL DIST 138","SUPT","BOX 370, 320 MAIN ST.",,"NORTH BRANCH","MN","55056",2999,"27","025","CHISAGO","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","013","006","RUSH CITY IND SCH DISTRICT 139","SUPT","BOX 566",,"RUSH CITY","MN","55069",876,"27","025","CHISAGO","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","013","201","CHISAGO LAKES ISD 2144","SUPERINTENDENT","13750 LAKE BLVD.",,"LINDSTROM","MN","55045",3365,"27","025","CHISAGO","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","013","501","FRANCONIA COMM SCH DIST 323","SUPT","BOX 130",,"SCANDIA","MN","55073",0,"27","025","CHISAGO","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","014","003","BARNESVILLE IND SCHOOL DIST 146","SUPERINTENDENT","BOX 189",,"BARNESVILLE","MN","56514",844,"27","027","CLAY","COUNTY","2520","00","FARGO-MOORHEAD, ND-MN"
"24","5","014","007","DILWORTH-GLYDON-FELTON SCH DIST 2164","SUPT","BOX 188",,"DILWORTH","MN","56529",1305,"27","027","CLAY","COUNTY","2520","00","FARGO-MOORHEAD, ND-MN"
"24","5","014","009","HAWLEY SCH DIST 150","SUPT","BOX 608",,"HAWLEY","MN","56549",886,"27","027","CLAY","COUNTY","2520","00","FARGO-MOORHEAD, ND-MN"
"24","5","014","011","MOORHEAD SCH DIST 152","SUPT","810 4TH AVE. S.",,"MOORHEAD","MN","56560",6130,"27","027","CLAY","COUNTY","2520","00","FARGO-MOORHEAD, ND-MN"
"24","5","014","014","ULEN-HITTERDAL IND SCH #914 DIST","SUPT","BOX 389",,"ULEN","MN","56585",367,"27","027","CLAY","COUNTY","2520","00","FARGO-MOORHEAD, ND-MN"
"24","5","015","002","BAGLEY SCH DISTRICT 162","SUPT","202 BAGLEY AVE. N.W.",,"BAGLEY","MN","56621",1231,"27","029","CLEARWATER","COUNTY",,,
"24","5","015","301","CLEARBROOK-GONVICK SCHOOL DISTRICT","SUPERINTENDENT","BOX 8",,"CLEARBROOK","MN","56634",651,"27","029","CLEARWATER","COUNTY",,,
"24","5","016","001","COOK CO SCH DIST","SUPT","BOX 1030",,"GRAND MARAIS","MN","55604",722,"27","031","COOK","COUNTY",,,
"24","5","017","007","STORDEN-JEFFERS SCHOOL DIST 178","SUPT","BOX 69",,"STORDEN","MN","56174",263,"27","033","COTTONWOOD","COUNTY",,,
"24","5","017","010","MOUNTAIN LAKE IND SCHOOL DIST 173","SUPT","450 - 12TH STREET",,"MOUNTAIN LAKE","MN","56159",580,"27","033","COTTONWOOD","COUNTY",,,
"24","5","017","017","WESTBROOK SCH DIST 175","SUPT","BOX 128",,"WESTBROOK","MN","56183",267,"27","033","COTTONWOOD","COUNTY",,,
"24","5","017","019","WINDOM SCH DIST 177","SUPT","BOX C-177",,"WINDOM","MN","56101",1251,"27","033","COTTONWOOD","COUNTY",,,
"24","5","018","003","BRAINERD IND SCH DIST 181","BUS MGR","300 QUINCE ST.",,"BRAINED","MN","56401",7263,"27","035","CROW WING","COUNTY",,,
"24","5","018","006","CROSBY IRONTON IND SCHOOL DIST 182","SUPT","711 POPLAR ST",,"CROSBY","MN","56441",1686,"27","035","CROW WING","COUNTY",,,
"24","5","018","041","PEQUOT LAKES SCH DIST 186","SUPT","BOX 368",,"PEQUOT LAKES","MN","56472",1156,"27","035","CROW WING","COUNTY",,,
"24","5","019","001","BURNSVILLE SCH DIST 191","SUPT","100 RIVER RIDGE CT",,"BURNSVILLE","MN","55337",11329,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","002","FARMINGTON SCH DIST 192","SUPT","510 WALNUT ST.",,"FARMINGTON","MN","55024",3457,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","004","HASTINGS IND SCH DIST 200","SUPT","9TH & VERMILLION ST.",,"HASTINGS","MN","55033",5178,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","007","LAKEVILLE SCH DIST 194","SUPT","8670 210TH ST. W.",,"LAKEVILLE","MN","55044",7388,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","009","RANDOLPH SCH DIST 195","SUPT","BOX 38, 29110 DAVISSON AVE.",,"RANDOLPH","MN","55065",474,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","010","ROSEMOUNT SCH DIST 196","SUPT","14445 DIAMOND PATH WEST",,"ROSEMOUNT","MN","55068",25816,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","012","SOUTH ST PAUL DIST 6","SUPT","700 N. 2ND ST.",,"SOUTH ST PAUL","MN","55075",3606,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","014","WEST ST PAUL IND SCHOOL DIST 197","SUPT","1897 DELAWARE AVENUE",,"WEST ST PAUL","MN","55118",4869,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","019","503","INVER GROVE INDEPENDENT SCHOOL DIST 199","SUPT","2990 80TH ST. E.",,"INVER GROVE HGTS","MN","55076",4044,"27","037","DAKOTA","COUNTY","5120","00","MINNEAPOLIS-ST. PAUL, MN-WI"
"24","5","020","003","TRITON PUBLIC SCHOOL DIST 2125","SUPT","BOX 40",,"DODGE CENTER","MN","55927",1217,"27","039","DODGE","COUNTY",,,
"24","5","020","004","HAYFIELD IND SCH DIST 203","SUPT","BOX 6",,"HAYFIELD","MN","55940",1049,"27","039","DODGE","COUNTY",,,
"24","5","020","006","KASSON-MANTORVILLE IND SCHOOL DIST 104","SUPT","BOX 158",,"KASSON","MN","55944",1681,"27","039","DODGE","COUNTY",,,
"24","5","021","001","ALEXANDRIA SCH DIST 206","SUPT","BOX 308",,"ALEXANDRIA","MN","56308",4395,"27","041","DOUGLAS","COUNTY",,,
"24","5","021","003","BRANDON SCH DIST 207","SUPT","BOX 185",,"BRANDON","MN","56315",388,"27","041","DOUGLAS","COUNTY",,,
"24","5","021","014","EVANSVILLE SCH DIST 208","SUPT","123 2 ND AVENUE",,"EVANSVILLE","MN","56326",312,"27","041","DOUGLAS","COUNTY",,,
"24","5","021","041","OSAKIS SCH DIST 213","SUPT","500 1ST AVE. E., BOX X",,"OSAKIS","MN","56360",681,"27","041","DOUGLAS","COUNTY",,,
"24","5","022","003","DELAVAN IND SCH DIST 218","SUPT","BOX 125",,"DELAVAN","MN","56023",86,"27","043","FARIBAULT","COUNTY",,,
"24","5","022","004","ELMORE SCH DIST 219","SUPT","BOX 98",,"ELMORE","MN","56027",67,"27","043","FARIBAULT","COUNTY",,,
"24","5","022","009","UNITED SOUTH CENTRAL SCHOOL DT","SUPT","250 2ND AVE. S.W.",,"WELLS","MN","56097",1187,"27","043","FARIBAULT","COUNTY",,,
"24","5","022","201","BLUE EARTH ISD 2148","SUPERINTENDENT","315 EAST 6TH STREET",,"BLUE EARTH","MN","56013",718,"27","043","FARIBAULT","COUNTY",,,
"24","5","023","056","LANESBORO SCH DIST 229","SUPT","100 KIRKWOOD",,"LANESBORO","MN","55949",424,"27","045","FILLMORE","COUNTY",,,
"24","5","023","064","MABEL-CANTON IND SCHOOL DIST 238","SUPT","316 WEST FILLMORE AVENUE",,"MABEL","MN","55954",401,"27","045","FILLMORE","COUNTY",,,
"24","5","023","201","RUSHFORD-PETERSON SCHOOL DIST","SUPT","BOX 627",,"RUSHFORD","MN","55971",785,"27","045","FILLMORE","COUNTY",,,
"24","5","023","202","KINGSLAND ISD 2137","SUPERINTENDENT","PO BOX 96",,"WYKOFF","MN","55990",1040,"27","045","FILLMORE","COUNTY",,,
"24","5","023","301","FILLMORE CENTRAL SCHOOL DISTRICT","SUPERINTENDENT","145 MAIN AVENUE SOUTH",,"HARMONY","MN","55939",936,"27","045","FILLMORE","COUNTY",,,
"24","5","024","001","ALBERT LEA IND SCHOOL DIST 241","BUS MANAGER","109 WEST AVE.",,"ALBERT LEA","MN","56007",4267,"27","047","FREEBORN","COUNTY",,,
"24","5","024","002","ALDEN IND SCH DIST 242","SUPT","BOX 99",,"ALDEN","MN","56009",406,"27","047","FREEBORN","COUNTY",,,
"24","5","024","004","EMMONS SCH DIST 243","SUPT","BOX 8",,"EMMONS","MN","56029",226,"27","047","FREEBORN","COUNTY",,,
"24","5","024","023","GLENVILLE SCH DIST 245","SUPT","230 5TH ST. S.E.",,"GLENVILLE","MN","56036",384,"27","047","FREEBORN","COUNTY",,,
"24","5","025","002","CANNON FALLS SCHOOL DIST 252","SUPT","820 E. MINNESOTA ST.",,"CANNON FALLS","MN","55009",1633,"27","049","GOODHUE","COUNTY",,,
"24","5","025","003","GOODHUE SCH DIST 253","SUPT","510 3RD AVE.",,"GOODHUE","MN","55027",543,"27","049","GOODHUE","COUNTY",,,
"24","5","025","010","KENYON-WANAMINGO SCHOOL DISTRICT 2172","SUPT","401 FOREST",,"KENYON","MN","55946",1075,"27","049","GOODHUE","COUNTY",,,
"24","5","025","011","PINE ISLAND SCH DIST 255","SUPT","BOX 398",,"PINE ISLAND","MN","55963",1202,"27","049","GOODHUE","COUNTY",,,
"24","5","025","012","RED WING SCH DIST 256","SUPT","2451 EAGLE RIDGE DRIVE",,"RED WING","MN","55066",3536,"27","049","GOODHUE","COUNTY",,,
"24","5","025","016","ZUMBROTA-MAZEPPA SCH DISTRICT 2805","SUPT","PO BOX 222",,"MAZEPPA","MN","55956",1284,"27","049","GOODHUE","COUNTY",,,
"24","5","026","001","ASHBY SCH DIST 261","SUPT","BOX C",,"ASHBY","MN","56309",340,"27","051","GRANT","COUNTY",,,
"24","5","026","010","HERMAN NORCROSS SCH DIST 264","SUPT","BOX 288",,"HERMAN","MN","56248",220,"27","051","GRANT","COUNTY",,,
