"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"17","5","052","401","LEAVENWORTH CO SPEC ED COOP","LEAVENWORTH USD 453","DIRECTOR","208 NORTH 4TH","LEAVENWORTH","KS","66048","20","103","LEAVENWORTH","COUNTY","3760","00","KANSAS CITY, MO-KS"
"17","5","055","201","NORTHWEST KANSAS EDUCAL SERV CENTER","DIRECTOR","703 WEST 2ND",,"OAKLEY","KS","67748","20","109","LOGAN","COUNTY",,,
"17","5","056","202","FLINT HILLS TECHNICAL SCHOOL","DIRECTOR","3301 WEST 18TH",,"EMPORIA","KS","66801","20","111","LYON","COUNTY",,,
"17","5","056","401","FLINT HILLS SPEC ED COOP","EMPORIA USD 253","BOX 459, 216 WEST 6TH",,"EMPORIA","KS","66801","20","111","LYON","COUNTY",,,
"17","5","057","401","MCPHERSON CO SPEC ED COOP","MCPHERSON USD 418","DIRECTOR","514 NORTH MAIN","MCPHERSON","KS","67460","20","113","MCPHERSON","COUNTY",,,
"17","5","058","201","MARION CNTY SPECIAL EDUC COOP","DIRECTOR","111 N THORP ST",,"MARION","KS","66861","20","115","MARION","COUNTY",,,
"17","5","059","401","MARSHALL CO SPEC ED COOP","MARYSVILLE USD 364","DIRECTOR","1006 OAK","MARYSVILLE","KS","66508","20","117","MARSHALL","COUNTY",,,
"17","5","060","201","SOUTHWEST KANSAS EDUCAL CONSORTIUM","DIRECTOR","MEADE HIGH SCHOOL, BOX 400",,"MEADE","KS","67864","20","119","MEADE","COUNTY",,,
"17","5","061","401","EAST CENTRAL KANSAS SPEC ED COOP","PAOLA USD 368","DIRECTOR","901 EAST WEA, BOX 268","PAOLA","KS","66071","20","121","MIAMI","COUNTY","3760","00","KANSAS CITY, MO-KS"
"17","5","062","401","SPECIAL EDUCATION COOPERATIVE","BELOIT USD 273","DIRECTOR","116 WEST MAIN, BOX 547","BELOIT","KS","67420","20","123","MITCHELL","COUNTY",,,
"17","5","062","402","NORTH CENTRAL KANSAS AVTS","DIRECTOR","HIGHWAY 24, BOX 507",,"BELOIT","KS","67420","20","123","MITCHELL","COUNTY",,,
"17","5","063","201","TRI-CNTY SPECIAL EDUC COOP","DIRECTOR","BOX 668",,"INDEPENDENCE","KS","67301","20","125","MONTGOMERY","COUNTY",,,
"17","5","063","202","LIBERAL AREA VOCATIONAL SCHOOL","DIRECTOR","BOX 1599",,"LIBERAL","KS","67905","20","125","MONTGOMERY","COUNTY",,,
"17","5","063","401","SOUTHEAST KANSAS AVTS","DIRECTOR","SIXTH & ROOSEVELT",,"COFFEYVILLE","KS","67337","20","125","MONTGOMERY","COUNTY",,,
"17","5","066","401","MARSHALL-NEMAHA CO ED SVS COOP","DIRECTOR","316 MAIN",,"SENECA","KS","66538","20","131","NEMAHA","COUNTY",,,
"17","5","073","401","TRI-COUNTY SPEC SERVICES COOP","LARNED USD 495","BOX 196",,"GARFIELD","KS","67529","20","145","PAWNEE","COUNTY",,,
"17","5","074","401","NORTH CENTRAL KANSAS SPECIAL EDUC COOP","PHILLIPSBURG USD 325, DIRECTOR","TMR CENTER",,"GLADE","KS","67639","20","147","PHILLIPS","COUNTY",,,
"17","5","075","401","SPECIAL SERVICES COOP OF WAMEGO","WAMEGO USD 320","DIRECTOR","902 SEVENTH STREET","WAMEGO","KS","66547","20","149","POTTAWATOMIE","COUNTY",,,
"17","5","076","201","SOUTH CENTRAL KANSAS SPECIAL ED. COOP","DIRECTOR","BOX 177",,"IUKA","KS","67066","20","151","PRATT","COUNTY",,,
"17","5","076","202","IUKA CENTER FOR EXCELLENCE IN ED","DIRECTOR","BOX 249",,"IUKA","KS","67066","20","151","PRATT","COUNTY",,,
"17","5","078","201","RENO COUNTY EDUCATION COOPERATV","DIRECTOR","2500 E 30TH AVENUE",,"HUTCHINSON","KS","67502","20","155","RENO","COUNTY",,,
"17","5","078","202","EDUC SERVS AND STAFF DEV ASSOC OF CNTRL KS","DIRECTOR","1600 NORTH LORRAINE",,"HUTCHINSON","KS","67501","20","155","RENO","COUNTY",,,
"17","5","080","401","RICE COUNTY SPEC SERVICES COOP","LYONS USD 405","DIRECTOR","510 EAST AVENUE SOUTH","LYONS","KS","67554","20","159","RICE","COUNTY",,,
"17","5","081","201","MANHATTAN AREA VOCATIONAL SCHOOL","DIRECTOR","3136 DICKENS",,"MANHATTAN","KS","66502","20","161","RILEY","COUNTY",,,
"17","5","085","201","SMOKY HILL/CENTRAL KS EDUCATION SERV CTR","DIRECTOR","3023 CANTERBURY DRIVE, SUITE 7",,"SALINA","KS","67401","20","169","SALINE","COUNTY",,,
"17","5","085","202","SALINA USD 305, CENTRAL KS COOP IN EDUC","DIRECTOR","3023 CANTERBURY DRIVE",,"SALINA","KS","67401","20","169","SALINE","COUNTY",,,
"17","5","085","203","SALINA AREA VOCATIONAL SCHOOL","DIRECTOR","2562 SCANLAN",,"SALINA","KS","67401","20","169","SALINE","COUNTY",,,
"17","5","087","201","SEDGWICK CO AREA EDUC SERVS INTERLOCL COOP","DIRECTOR","620 INDUSTRIAL, BOX 760",,"GODDARD","KS","67052","20","173","SEDGWICK","COUNTY","9040","00","WICHITA, KS"
"17","5","087","202","SOUTH CENTRAL KANSAS EDUC SERV CENTER","DIRECTOR","PO BOX 158",,"CLEARWATER","KS","67026","20","173","SEDGWICK","COUNTY","9040","00","WICHITA, KS"
"17","5","087","203","WICHITA AREA VOCATIONAL SCHOOL","DIRECTOR","USD 259 DIV OF VOC & CONT ED","428 S. BROADWAY","WICHITA","KS","67202","20","173","SEDGWICK","COUNTY","9040","00","WICHITA, KS"
"17","5","089","201","THREE LAKES EDUCATIONAL COOP.","DIRECTOR","1318 TOPEKA, BOX 627",,"LYNDON","KS","66451","20","177","SHAWNEE","COUNTY","8440","00","TOPEKA, KS"
"17","5","089","202","KAW AREA TECHNICAL SCHOOL","DIRECTOR","5724 HUNTOON",,"TOPEKA","KS","66604","20","177","SHAWNEE","COUNTY","8440","00","TOPEKA, KS"
"17","5","089","401","SHAWNEE CO SPEC ED COOP","TOPEKA USD 501","DIRECTOR","524 S.W. 24TH","TOPEKA","KS","66611","20","177","SHAWNEE","COUNTY","8440","00","TOPEKA, KS"
"17","5","091","401","NORTHWEST KANSAS AVTS","DIRECTOR","1209 HARRISON, BOX 668",,"GOODLAND","KS","67735","20","181","SHERMAN","COUNTY",,,
"17","5","096","201","SUMNER CNTY EDUCAL SERVICES INTERLOCAL","DIRECTOR","1002 EST HARVEY",,"WELLINGTON","KS","67152","20","191","SUMNER","COUNTY",,,
"17","5","105","201","KANSAS CITY AREA VOCATIONAL SCH.","DIRECTOR","2220 NORTH 59TH",,"KANSAS CITY","KS","66104","20","209","WYANDOTTE","COUNTY","3760","00","KANSAS CITY, MO-KS"
"17","5","105","401","WYANDOTTE COMP SPEC ED COOP","KANSAS CITY USD 500","DIRECTOR","625 MINNESOTA","KANSAS CITY","KS","66101","20","209","WYANDOTTE","COUNTY","3760","00","KANSAS CITY, MO-KS"
"22","5","001","202","CAPE COD COLLABORATIVE","SUPT","PO BOX 3086",,"BOURNE","MA","02532","25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","5","001","203","NEED EDUCATION COLLABORATIVE","SUPT","PO BOX 896",,"TRURO","MA","02666","25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","5","002","202","SOUTH BERKSHIRE EDUC COLLAB COLLABORATIVE","SUPT","662 STOCKBRIDGE ROAD",,"GREAT BARRINGTON","MA","01230","25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","5","003","202","BICOUNTY EDUCATION COLLABORATIVE","SUPT","21 NORTH WASHINGTON",,"NORTH ATTLEBOROUGH","MA","02760","25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","003","203","SOUTH COAST EDUC COLLABORATIVE","SUPT","PLEASANT",,"SEEKONK","MA","02771","25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","003","204","SMARTS EDUCATION COLLABORATIVE","SUPT","PO BOX 12A",,"NORTON","MA","02766","25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","003","205","SOUTHEASTERN MASS EDUC COLLABORATIVE","SUPT","271 ALDEN ROAD",,"FAIRHAVEN","MA","02719","25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","003","206","VOCATIONAL TECHNICAL EDUC COLLABORATIVE","SUPT","250 FOUNDRY",,"SOUTH EASTON","MA","02375","25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","005","202","CAPE ANN EDUCATION COLLABORATIVE","SUPT","12 GOLD FINCH WAY",,"IPSWICH","MA","01938","25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","005","203","GREATER LAWRENCE EDUC COLLABORATIVE","SUPT","10 PEMBERTON WAY",,"LAWRENCE","MA","01840","25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","005","204","GREATER NEWBURYPORT EDUC COLLABORATIVE","SUPT","70 LOW",,"NEWBURYPORT","MA","01950","25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","005","205","NORTH SHORE CONSORTIUM EDUC COLLABORATIVE","SUPT","MCCARTHY SCH/76 LAKE",,"PEABODY","MA","01960","25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","007","202","LOWER PIONEER VALLEY EDUC COOPERATIVE","SUPT","180 MAPLE",,"EAST LONGMEADOW","MA","01028","25","013","HAMPDEN","COUNTY","8000","07","SPRINGFIELD, MA"
"22","5","008","202","HAMPSHIRE EDUCAL EDUC COLLABORATIVE","SUPT","30 INDUSTRIAL DR E",,"NORTHAMPTON","MA","01060","25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","5","009","202","ASSABET VALLEY EDUC COLLABORATIVE","SUPT","FITCHBURG",,"MARLBOROUGH","MA","01752","25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","009","203","CASE EDUCATION COLLABORATIVE","SUPT","120 MERIAM ROAD",,"CONCORD","MA","01742","25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","009","204","LABB EDUCATION COLLABORATIVE","SUPT","123 CAMBRIDGE",,"BURLINGTON","MA","01803","25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","009","205","MERRIMACK SPECIAL EDUC COLLABORATIVE","SUPT","84 BRICK KILN ROAD",,"CHELMSFORD","MA","01824","25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","009","206","ACCEPT EDUCATION COLLABORATIVE","SUPT","454 WATER STREET",,"FRAMINGHAM","MA","01701","25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","009","207","SEEM EDUCATION COLLABORATIVE","SUPT","BARBERRY LANE",,"NORTH READING","MA","01864","25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","009","208","SHORE COLLABORATIVE","SUPT","93 R MYSTIC AVENUE",,"MEDFORD","MA","02155","25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","011","202","CHARMSS EDUCATION COOLABORATIVE","SUPT","225 HIGH",,"RANDOLPH","MA","02368","25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","011","203","EDCO EDUCATION COLLABORATIVE","SUPT","20 KENT",,"BROOKLINE","MA","02146","25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","011","204","PROJECT SPOKE EDUC COLLABORATIVE","SUPT","100 ADMIN CTR SOUTH",,"FOXBOROUGH","MA","02035","25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","011","205","TEC EDUCATION COLLABORATIVE","SUPT","50 KINGSBURY",,"WELLESLEY","MA","02181","25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","012","201","SOUTH SHORE EDUC COLLABORATIVE","SUPT","COLLINS ROAD",,"HINGHAM","MA","02043","25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","012","202","NORTH RIVER EDUC COLLABORATIVE","SUPT","198 SPRING",,"ROCKLAND","MA","02370","25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","012","203","PILGRIM AREA EDUC COLLABORATIVE","SUPT","PO BOX 1098",,"PEMBROKE","MA","02359","25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","012","204","READS EDUCATION COLLABORATIVE","SUPT","101 EAST GROVE",,"MIDDLEBORO","MA","02346","25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","014","201","CENTRAL MASSACHUSETTS EDUC COLLABORATIVE","SUPT","PO BOX 430",,"WEBSTER","MA","01570","25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","014","202","BLACKSTONE VALLEY EDUC COLLABORATIVE","SUPT","PO BOX 176",,"UPTON","MA","01568","25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","014","203","CAPS EDUCATION COLLABORATIVE","SUPT","53 SCHOOL",,"GARDNER","MA","01440","25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","014","205","FLLAC EDUCATION COLLABORATIVE","SUPT","44 WANOOSNOC ROAD",,"FITCHBURG","MA","01420","25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","5","014","207","SOUTHERN WORCESTER EDUC COLLABORATIVE","SUPT","PO BOX 517",,"SOUTHBRIDGE","MA","01550","25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"23","5","003","401","ALLEGAN INTERMEDIATE SCH DIST","SUPT","310 THOMAS ST",,"ALLEGAN","MI","49010","26","005","ALLEGAN","COUNTY","3000","00","GRAND RAPIDS-MUSKEGON-HLND, MI"
"23","5","004","401","ALPENA-MONTMORENCY-ALCONA SCHOOL DIST","SUPT","2118 US 23S",,"ALPENA","MI","49707","26","007","ALPENA","COUNTY",,,
"23","5","008","401","BARRY INTERMEDIATE SCH DIST","SUPT","535 W WOODLAWN",,"HASTINGS","MI","49058","26","015","BARRY","COUNTY",,,
"23","5","009","401","BAY ARENAC INTERMEDIATE DIST","SUPT","4228 TWO MILE ROAD",,"BAY CITY","MI","48706","26","017","BAY","COUNTY","6960","00","SAGINAW BAY CITY-MIDLAND, MI"
"23","5","011","401","BERRIEN INTERMED SCHOOL DIST","SUPT","711 ST JOSEPH AVENUE",,"BERRIEN SPRINGS","MI","49103","26","021","BERRIEN","COUNTY","0870","00","BENTON HARBOR, MI"
"23","5","012","401","BRANCH INTERMEDIATE SCH DIST","SUPT","370 MORSE STREET",,"COLDWATER","MI","49036","26","023","BRANCH","COUNTY",,,
"23","5","013","401","CALHOUN INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","17111 G DRIVE NORTH",,"MARSHALL","MI","49068","26","025","CALHOUN","COUNTY","3720","00","KALAMAZOO-BATTLE CREEK, MI"
"23","5","014","401","LEWIS CASS INTERMEDIATE SCH DIST","SUPERINTENDENT","61682 DAILEY ROAD",,"CASSOPOLIS","MI","49031","26","027","CASS","COUNTY",,,
"23","5","015","401","CHARLEVOIX-EMMET INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","PO BOX 318",,"CHARLEVOIX","MI","49720","26","029","CHARLEVOIX","COUNTY",,,
"23","5","016","401","CHEB OT PRES ISLE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","6065 LEARNING LANE",,"INDIAN RIVER","MI","49749","26","031","CHEBOYGAN","COUNTY",,,
"23","5","017","401","EASTERN U. P. INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","POST OFFICE BOX 883",,"SAULT STE MARIE","MI","49783","26","033","CHIPPEWA","COUNTY",,,
"23","5","018","401","CLARE GLADWIN INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","4041 EAST MANNSIDING ROAD",,"CLARE","MI","48617","26","035","CLARE","COUNTY",,,
"23","5","019","401","CLINTON INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","4179 SOUTH US 27",,"ST JOHNS","MI","48879","26","037","CLINTON","COUNTY","4040","00","LANSING-EAST LANSING, MI"
"23","5","021","401","DELTA SCHOOLCRAFT INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","2525 3RD AVE SO",,"ESCANABA","MI","49829","26","041","DELTA","COUNTY",,,
"23","5","022","401","DICKINSON-IRON INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1074 PYLE DRIVE",,"KINGSFORD","MI","49801","26","043","DICKINSON","COUNTY",,,
"23","5","023","401","EATON INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1790 EAST PACKARD HIGHWAY",,"CHARLOTTE","MI","48813","26","045","EATON","COUNTY","4040","00","LANSING-EAST LANSING, MI"
"23","5","025","401","GENESEE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","2413 WEST MAPLE AVENUE",,"FLINT","MI","48507","26","049","GENESEE","COUNTY","2640","35","FLINT, MI"
"23","5","028","401","TRAVERSE BAY INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","PO BOX 6120",,"TRAVERSE CITY","MI","49685","26","055","GRAND TRAVERSE","COUNTY",,,
"23","5","029","401","GRATIOT ISABELLA INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","PO BOX 310",,"ITHACA","MI","48847","26","057","GRATIOT","COUNTY",,,
"23","5","030","401","HILLSDALE CO INTERMED SCH DIST","SUPERINTENDENT","3471 BECK ROAD",,"HILLSDALE","MI","49242","26","059","HILLSDALE","COUNTY",,,
"23","5","031","401","COPPER CNTY INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","602 HECLA ST BOX 27",,"HANCOCK","MI","49930","26","061","HOUGHTON","COUNTY",,,
"23","5","032","401","HURON INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","711 EAST SOPER",,"BAD AXE","MI","48413","26","063","HURON","COUNTY",,,
"23","5","033","401","INGHAM INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","2630 WEST HOWELL ROAD",,"MASON","MI","48854","26","065","INGHAM","COUNTY","4040","00","LANSING-EAST LANSING, MI"
"23","5","034","401","IONIA INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","2190 HARWOOD ROAD",,"IONIA","MI","48846","26","067","IONIA","COUNTY",,,
"23","5","035","401","IOSCO INTERMEDIATE SCHOOL DIST","SUPERVISOR OF ACCTNG","686 AULERICH ROAD",,"EAST TAWAS","MI","48730","26","069","IOSCO","COUNTY",,,
"23","5","038","401","JACKSON INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","6700 BROWNS LAKE ROAD",,"JACKSON","MI","49201","26","075","JACKSON","COUNTY","3520","00","JACKSON, MI"
"23","5","039","401","KALAMAZOO VALLEY INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1819 EAST MILHAM ROAD",,"KALAMAZOO","MI","49002","26","077","KALAMAZOO","COUNTY","3720","00","KALAMAZOO-BATTLE CREEK, MI"
"23","5","041","401","KENT INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","2930 KNAPP N E",,"GRAND RAPIDS","MI","49505","26","081","KENT","COUNTY","3000","00","GRAND RAPIDS-MUSKEGON-HLND, MI"
"23","5","044","401","LAPEER INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1996 WEST OREGON ROAD",,"LAPEER","MI","48446","26","087","LAPEER","COUNTY","2160","35","DETROIT, MI"
"23","5","046","401","LENAWEE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","4107 NORTH ADRIAN HIGHWAY",,"ADRIAN","MI","49221","26","091","LENAWEE","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","047","401","LIVINGSTON INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1425 WEST GRAND RIVER",,"HOWELL","MI","48843","26","093","LIVINGSTON","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","050","401","MACOMB INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","44001 GARFIELD ROAD",,"CLINTON TWP","MI","48038","26","099","MACOMB","COUNTY","2160","35","DETROIT, MI"
"23","5","051","401","MANISTEE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","772 EAST PARKDALE",,"MANISTEE","MI","49660","26","101","MANISTEE","COUNTY",,,
"23","5","052","401","MARQUETTE ALGER INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","427 WEST COLLEGE AVENUE",,"MARQUETTE","MI","49855","26","103","MARQUETTE","COUNTY",,,
"23","5","053","401","MASON-LAKE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","2130 WEST US 10",,"LUDINGTON","MI","49431","26","105","MASON","COUNTY",,,
"23","5","054","401","MECOSTA OSCEOLA INTERMEDIATE SCHOOL DIST","SUPT PO BOX 1137","15760 - 190TH AVENUE",,"BIG RAPIDS","MI","49307","26","107","MECOSTA","COUNTY",,,
"23","5","055","401","MENOMINEE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","952 FIRST STREET",,"MENOMINEE","MI","49858","26","109","MENOMINEE","COUNTY",,,
"23","5","056","401","MIDLAND INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","3917 JEFFERSON AVE",,"MIDLAND","MI","48640","26","111","MIDLAND","COUNTY","6960","00","SAGINAW BAY CITY-MIDLAND, MI"
"23","5","058","401","MONROE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1101 SOUTH RAISINVILLE ROAD",,"MONROE","MI","48161","26","115","MONROE","COUNTY","2160","35","DETROIT, MI"
"23","5","059","401","MONTCALM AREA INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","621 NEW STREET",,"STANTON","MI","48888","26","117","MONTCALM","COUNTY",,,
"23","5","061","401","MUSKEGON AREA INTERMED SCH DIST","SUPERINTENDENT","630 HARVEY STREET",,"MUSKEGON","MI","49442","26","121","MUSKEGON","COUNTY","3000","00","GRAND RAPIDS-MUSKEGON-HLND, MI"
"23","5","062","401","NEWAYGO INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1035 JAMES STREET",,"WHITE CLOUD","MI","49349","26","123","NEWAYGO","COUNTY",,,
"23","5","063","401","OAKLAND INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","2100 PONTIAC LAKE ROAD",,"WATERFORD","MI","48328","26","125","OAKLAND","COUNTY","2160","35","DETROIT, MI"
"23","5","064","401","OCEANA INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","844 GRISWOLD STREET",,"HART","MI","49420","26","127","OCEANA","COUNTY",,,
"23","5","066","401","GOGEBIC ONTONAGON INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","BOX 218",,"BERGLAND","MI","49910","26","131","ONTONAGON","COUNTY",,,
"23","5","070","401","OTTAWA INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","13565 PORT SHELDON",,"HOLLAND","MI","49424","26","139","OTTAWA","COUNTY","3000","00","GRAND RAPIDS-MUSKEGON-HLND, MI"
"23","5","072","401","C O O R INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","11051 NORTH CUT ROAD",,"ROSCOMMON","MI","48653","26","143","ROSCOMMON","COUNTY",,,
"23","5","073","401","SAGINAW INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","6235 GRATIOT ROAD",,"SAGINAW","MI","48603","26","145","SAGINAW","COUNTY","6960","00","SAGINAW BAY CITY-MIDLAND, MI"
"23","5","074","401","ST CLAIR INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","POST OFFICE BOX 5001",,"PORT HURON","MI","48061","26","147","ST CLAIR","COUNTY","2160","35","DETROIT, MI"
"23","5","075","401","ST JOSEPH INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","POST OFFICE BOX 219",,"CENTREVILLE","MI","49032","26","149","ST JOSEPH","COUNTY",,,
"23","5","076","401","SANILAC INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","46 NORTH JACKSON STREET",,"SANDUSKY","MI","48471","26","151","SANILAC","COUNTY",,,
"23","5","078","401","SHIAWASSEE REGIONAL EDUCATION SERVICE DIST","SUPERINTENDENT","208 N BRADY ST",,"CORUNNA","MI","48817","26","155","SHIAWASSEE","COUNTY",,,
"23","5","079","401","TUSCOLA INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","1385 CLEAVER ROAD, ROUTE 5",,"CARO","MI","48723","26","157","TUSCOLA","COUNTY",,,
"23","5","080","401","VAN BUREN INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","701 SOUTH PAW PAW STREET",,"LAWRENCE","MI","49064","26","159","VAN BUREN","COUNTY","3720","00","KALAMAZOO-BATTLE CREEK, MI"
"23","5","081","401","WASHTENAW INTERMEDIATE SCH DIST","SUPERINTENDENT","BOX 1406",,"ANN ARBOR","MI","48106","26","161","WASHTENAW","COUNTY","0440","35","ANN ARBOR, MI"
"23","5","082","401","WAYNE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","33500 VAN BORN ROAD",,"WAYNE","MI","48184","26","163","WAYNE","COUNTY","2160","35","DETROIT, MI"
"23","5","083","401","WEXFORD MISSAUKEE INTERMEDIATE SCHOOL DIST","SUPERINTENDENT","9905 EAST 13TH STREET",,"CADILLAC","MI","49601","26","165","WEXFORD","COUNTY",,,
"24","5","003","401","LAKE AGASSIZ SPEC ED COOP 397","DIRECTOR","BOX 209",,"AUDUBON","MN","56511","27","005","BECKER","COUNTY",,,
"24","5","004","201","BEMIDJI AREA LEARNING CENTER","SUPERINTENDENT","201 - 15TH STREET, N. W.",,"BEMIDJI","MN","56601","27","007","BELTRAMI","COUNTY",,,
"24","5","004","401","BEMIDJI INTERDIST COUNCIL 998","DIRECTOR","BOX 974",,"BEMIDJI","MN","56601","27","007","BELTRAMI","COUNTY",,,
"24","5","004","403","NORTH COUNTRY VOC CENTER 919","DIRECTOR","905 GRANT AVENUE",,"BEMIDJI","MN","56601","27","007","BELTRAMI","COUNTY",,,
"24","5","007","203","MANKATO AREA LEARNING CENTER","DIRECTOR","110 FULTON STREET",,"MANKATO","MN","56001","27","013","BLUE EARTH","COUNTY",,,
"24","5","007","402","SOUTH CENTRAL ECSU 922","DIRECTOR","1610 COMMERCE DRIVE",,"NORTH MANKATO","MN","56001","27","013","BLUE EARTH","COUNTY",,,
"24","5","007","403","KNOWLEDGE INTERACT DIST SYS 6036","SUPT","BOX 20",,"MANKATO","MN","56002","27","013","BLUE EARTH","COUNTY",,,
"24","5","008","402","COTTONWOOD RIVER VOC CENTER 964","DIRECTOR","RR 1 BOX 184",,"SPRINGFIELD","MN","56087","27","015","BROWN","COUNTY",,,
