"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","SUPP CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","EL-SEC ENROLLMENT 1996","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"22","3","008","001","301","AMHERST PUBLIC SCHOOL","BUSINESS MANAGER","170 CHESTNUT STREET",,"AMHERST","MA","01002",1765,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","002","301","BELCHERTOWN PUBLIC SCHOOLS","ACCOUNTING DEPARTMENT","1 SOUTH MAIN ST PO BOX 841",,"BELCHERTOWN","MA","01007",2237,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","005","301","EASTHAMPTON TOWN SCHS","SUPT","130 MAIN ST",,"EASTHAMPTON","MA","01027",2024,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","007","301","GRANBY TOWN SCH","SUPERINTENDENT SCH","387 EAST STATE ST",,"GRANBY","MA","01033",986,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","008","301","HADLEY TOWN SCH","SUPT","RUSSELL",,"HADLEY","MA","01035",645,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","009","301","HATFIELD TOWN SCHOOLS","SUPT","34 SCHOOL",,"HATFIELD","MA","01038",504,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","012","301","PELHAM PUBLIC SCHOOL","SUPT","170 CHESTNUT STREET",,"AMHERST","MA","01002",147,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","014","301","SOUTHAMPTON SCH SYSTEM","SUPT","STAGE ROAD",,"WESTHAMPTON","MA","01027",505,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","015","301","SOUTH HADLEY TOWN SCHOOL","SUPT","116 MAIN",,"SOUTH HADLEY","MA","01075",2388,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","016","301","WARE PUBLIC SCHOOLS","SEC SCH COMM","BOX 240",,"WARE","MA","01082",1304,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","017","301","WESTHAMPTON SCH SYSTEM","SUPT","STAGE ROAD",,"WESTHAMPTON","MA","01027",172,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","008","018","301","WILLIAMSBURG SCH SYSTEM","SUPT","STAGE ROAD",,"WESTHAMPTON","MA","01027",222,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","3","009","001","301","ACTON TOWN ELEMENTARY SCHS","SUPT","CHARTER RD",,"ACTON","MA","01720",2159,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","002","301","ARLINGTON PUBLIC SCHOOLS","SUPT","POST OFFICE BOX 167",,"ARLINGTON","MA","02174",4059,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","004","301","ASHLAND PUBLIC SCH","SUPT","90 CONCORD",,"ASHLAND","MA","01721",1926,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","005","301","AYER TOWN SCH","SUPT OF SCHS","141 WASHINGTON",,"AYER","MA","01432",1115,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","006","301","BEDFORD TOWN SCH","SEC SCH COMM","MUDGE WAY",,"BEDFORD","MA","01730",1871,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","007","301","BELMONT TOWN SCH","SUPT","644 PLEASANT",,"BELMONT","MA","02178",3397,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","008","301","BILLERICA TOWN SCH","SUPT","390 BOSTON RD",,"BILLERICA","MA","01821",6039,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","009","301","BOXBOROUGH TOWN SCH","SUPT OF SCHS","493 MASS AVE",,"BOXBOROUGH","MA","01719",494,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","010","301","BURLINGTON PUBLIC SCH","SUPT","123 CAMBRIDGE ST",,"BURLINGTON","MA","01803",3413,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","011","301","CARLISLE TOWN SCHOOL","SUPT","SCHOOL STREET",,"CARLISLE","MA","01741",664,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","012","301","CHELMSFORD TOWN SCHOOLS","BUSINESS MGR","75 GRANITEVILLE ROAD",,"NO CHELMSFORD","MA","01863",5378,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","013","301","CONCORD PUBLIC SCH","SUPT","120 MERIAM ROAD",,"CONCORD","MA","01742",1873,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","014","301","DRACUT TOWN SCH","SUPT","2063 LAKEVIEW AVE",,"DRACUT","MA","01826",3960,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","016","301","FRAMINGHAM TOWN SCH","SUPT","454 WATER ST",,"FRAMINGHAM","MA","01701",7504,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","018","301","HOLLISTON PUBLIC SCHOOLS","SUPT","100 LINDEN STREET",,"HOLLISTON","MA","01746",3035,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","019","301","HOPKINTON TOWN SCHOOLS","SUPT","HAYDEN ROWE",,"HOPKINTON","MA","01748",2058,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","020","301","HUDSON TOWN SCH","SUPT","155 APSLEY",,"HUDSON","MA","01749",2535,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","021","301","LEXINGTON PUBLIC SCHOOLS","SUPT OF SCHOOLS","1557 MASSACHUSETTS AVENUE",,"LEXINGTON","MA","02173",5274,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","022","301","LINCOLN TOWN SCHOOLS","SUPT","BALLFIELD RD",,"LINCOLN","MA","01773",1135,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","023","301","LITTLETON TOWN SCH","SEC SCH COMM","SHATTUCK",,"LITTLETON","MA","01460",1277,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","024","301","MAYNARD PUBLIC SCHOOLS","SUPT","12 BANCROFT",,"MAYNARD","MA","01754",1384,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","025","301","NATICK TOWN SCH","SUPT","13 EAST CENTRAL",,"NATICK","MA","01760",3898,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","026","301","NORTH READING TWN SCH","SUPT","SHERMAN RD",,"NORTH READING","MA","01864",2116,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","028","301","READING TOWN SCH","SUPT","34 GOULD",,"READING","MA","01867",3988,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","029","301","SHERBORN TOWN SCH","SUPTS OFFICE","137 FARM",,"DOVER","MA","02030",445,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","030","301","SHIRLEY TOWN SCHOOL","SUPT OF SCHS","34 LANCASTER ROAD",,"SHIRLEY","MA","01464",668,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","031","301","STONEHAM TOWN SCHS","BUSINESS MANAGER","149 FRANKLIN",,"STONEHAM","MA","02180",2763,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","033","301","SUDBURY PUBLIC SCH","SUPT","278-OLD SUDBURY RD.",,"SUDBURY","MA","01776",2340,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","034","301","TEWKSBURY TOWN SCHS","SUPT","1469 ANDOVER ST",,"TEWKSBURY","MA","01876",3954,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","036","301","TYNGSBOROUGH PUBLIC SCHS","SUPT OF SCHS","50 NORRIS ROAD",,"TYNGSBORUGH","MA","01879",1825,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","037","301","WAKEFIELD TOWN SCH","SUPT","525 MAIN",,"WAKEFIELD","MA","01880",3451,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","039","301","WAYLAND PUBLIC SCH","ADMINISTRATION BLD","41 COCHITUATE ROAD",,"WAYLAND","MA","01778",2443,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","040","301","WESTFORD TOWN SCHS","SUPT","35 TOWN FARM RD",,"WESTFORD","MA","01886",3556,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","041","301","WESTON PUBLIC SCHOOLS","SUPT","89-WELLESLEY STREET",,"WESTON","MA","02193",1815,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","042","301","WILMINGTON TOWN SCHS","SUPT","159 CHURCH ST",,"WILMINGTON","MA","01887",3197,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","009","043","301","WINCHESTER TOWN SCHS","SUPT","154 HORN POND BROOK ROAD",,"WINCHESTER","MA","01890",3097,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","010","001","301","NANTUCKET TOWN SCHS","SUPT","10 SURFSIDE ROAD",,"NANTUCKET","MA","02554",1093,"25","019","NANTUCKET","CENSUS COUNTY",,,
"22","3","011","001","301","AVON TOWN SCHS","SUPT","70 CODDINGTON STREET",,"AVON","MA","02322",802,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","002","301","BELLINGHAM TOWN SCHS","SUPT","60 HARPIN",,"BELLINGHAM","MA","02019",2588,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","003","301","BRAINTREE PUBLIC SCHOOLS","SUPT OF SCHOOLS","482 WASHINGTON STREET",,"BRAINTREE","MA","02184",4698,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","004","301","BROOKLINE TOWN SCHS","SUPT","333 WASHINGTON",,"BROOKLINE","MA","02146",6039,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","005","301","CANTON TOWN SCH","SUPT","960 WASHINGTON",,"CANTON","MA","02021",2733,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","006","301","COHASSET TOWN SCHS","SUPT","143 POND STREET",,"COHASSET","MA","02025",1199,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","007","301","DEDHAM TOWN SCH","SUPT","30 WHITING AVE",,"DEDHAM","MA","02026",2970,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","008","301","DOVER TOWN SCH","SEC SCH COMM","137 FARM",,"DOVER","MA","02030",486,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","009","301","FOXBORO PUBLIC SCHS","SUPT","60 SOUTH",,"FOXBOROUGH","MA","02035",2784,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","011","301","HOLBROOK PUBLIC SCHS","SUPT OF SCHOOLS","227 PLYMOUTH",,"HOLBROOK","MA","02343",1357,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","012","301","MEDFIELD PUBLIC SCHS","SEC SCH COMM","7 DALE ST",,"MEDFIELD","MA","02052",2339,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","013","301","MEDWAY TOWN SCHS","SUPT","45 HOLLISTON",,"MEDWAY","MA","02053",2169,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","014","301","MILLIS TOWN SCHOOLS","SEC SCH COMM","245 PLAIN",,"MILLIS","MA","02054",1172,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","015","301","MILTON PUBLIC SCHS","SUPT","44 EDGEHILL RD",,"MILTON","MA","02186",3736,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","016","301","NEEDHAM PUBLIC SCHS","SUPT","1330 HIGHLAND AVE",,"NEEDHAM","MA","02192",4087,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","017","301","NORFOLK TOWN SCHS","SUPT","70 BOARDMAN",,"NORFOLK","MA","02056",1128,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","018","301","NORWOOD TOWN SCHS","SUPT","100 WESTOVER PARKWAY",,"NORWOOD","MA","02062",3678,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","019","301","PLAINVILLE ELEM SCH","SEC SCH COMM","68 MESSENGER",,"PLAINVILLE","MA","02762",694,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","020","301","RANDOLPH TOWN SCHS","SUPT","40-42 HIGHLAND AVE",,"RANDOLPH","MA","02368",3985,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","021","301","SHARON TOWN SCH","SUPT","1 SCHOOL",,"SHARON","MA","02067",3045,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","022","301","STOUGHTON TOWN SCHS","SUPT","232 PEARL",,"STOUGHTON","MA","02072",4092,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","023","301","WALPOLE TOWN SCHS","SUPT","TOWN HALL SCHOOL ST",,"WALPOLE","MA","02081",3519,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","024","301","WELLESLEY TOWN SCHS","SUPT","40 KINGSBURY STREET",,"WELLESLEY","MA","02181",3326,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","025","301","WESTWOOD TOWN SCHS","SUPT","660 HIGH",,"WESTWOOD","MA","02090",2152,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","026","301","WEYMOUTH TOWN SCHS","SUPT","111 MIDDLE ST",,"WEYMOUTH","MA","02189",6635,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","011","027","301","WRENTHAM TOWN SCHS","SUPT","TAUNTON ST",,"WRENTHAM","MA","02093",1117,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","001","301","ABINGTON TOWN SCHS","SUPT","RALPH HAMLIN LANE",,"ABINGTON","MA","02351",2279,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","003","301","CARVER TOWN SCH","SUPT","MAIN ST",,"CARVER","MA","02330",2183,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","004","301","DUXBURY TOWN SCHS","SUPT","130 ST GEORGE",,"DUXBURY","MA","02332",2816,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","005","301","EAST BRIDGEWATER TOWN","SCH SUPT","11 PLYMOUTH",,"EAST BRIDGEWATER","MA","02333",2391,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","006","301","HALIFAX TOWN SCHS","SUPT","ADMIN BLDG",,"KINGSTON","MA","02364",704,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","007","301","HANOVER TOWN SCHS","SUPT","848 MAIN",,"HANOVER","MA","02339",2368,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","009","301","HINGHAM TOWN SCHS","SUPT","14 MAIN",,"HINGHAM","MA","02043",3296,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","010","301","HULL TOWN SCH","SUPT","81 CENTRAL AVENUE",,"HULL","MA","02045",1518,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","011","301","KINGSTON TOWN SCHS","SUPT","ADMIN BLDG",,"KINGSTON","MA","02364",1074,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","012","301","LAKEVILLE TOWN SCHS","SUPT","43 BULLOCK ROAD",,"EAST FREETOWN","MA","02717",653,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","013","301","MARION PUBLIC SCHS","SUPT","135 MARION RD",,"MATTAPOISETT","MA","02739",490,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","014","301","MARSHFIELD TOWN SCHS","SUPT","SOUTH RIVER",,"MARSHFIELD","MA","02050",4292,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","015","301","MATTAPOISETT PUBLIC SCH","SUPT","135 MARION RD",,"MATTAPOISETT","MA","02739",571,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","016","301","MIDDLEBOROUGH TOWN SCH","SUPT","TOWN HALL",,"MIDDLEBOROUGH","MA","02346",3515,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","017","301","NORWELL TOWN SCHOOLS","SUPERINTENDENT","322 MAIN ST",,"NORWELL","MA","02061",1739,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","018","301","PEMBROKE TOWN SCHS","SUPT OF SCHOOLS","ADMIN BLDG",,"KINGSTON","MA","02364",1779,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","019","301","PLYMOUTH TOWN SCHS","SUPT","253 SOUTH MEADOW RD",,"PLYMOUTH","MA","02360",8740,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","020","301","PLYMPTON TOWN SCHS","SEC SCH COMM","130 PEMBROKE ST",,"KINGSTON","MA","02364",290,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","021","301","ROCHESTER PUBLIC SCHS","SUPT OF SCHS","135 MARION RD",,"MATTAPOISETT","MA","02739",468,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","022","301","ROCKLAND TOWN SCHS","SUPT","34 GODDARD AVENUE",,"ROCKLAND","MA","02370",2721,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","023","301","SCITUATE TOWN SCH","SUPT","606 C J CUSHING HWY",,"SCITUATE","MA","02066",2879,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","024","301","WAREHAM TOWN SCHS","SUPT","54 MARION ROAD",,"WAREHAM","MA","02571",3458,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","012","025","301","WEST BRIDGEWATER TOWN SCHS","SUPT OF SCHS","2 SPRING STREET",,"WEST BRIDGEWATER","MA","02379",1012,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","013","001","301","WINTHROP TOWN SCHS","CHAIRPERSON","45 PAULINE STREET",,"WINTHROP","MA","02152",2224,"25","025","SUFFOLK","CENSUS COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","003","301","AUBURN TOWN SCH","SEC SCH COMM","5 WEST STREET",,"AUBURN","MA","01501",2333,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","005","301","BERLIN TOWN SCHS","SUPT","1001 MAIN",,"BOYLSTON","MA","01505",209,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","008","301","BOYLSTON TOWN SCHS","SUPT","MAIN STREET",,"BOYLSTON","MA","01505",333,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","009","301","BROOKFIELD TOWN SCHS","SCH COMM","BROOKFIELD ROAD",,"BROOKFIELD","MA","01506",368,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","011","301","CLINTON TOWN SCHS","SUPT","100 CHURCH STREET",,"CLINTON","MA","01510",1843,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","012","301","DOUGLAS TOWN SCHS","SUPT","21 DAVIS ST",,"DOUGLAS","MA","01516",996,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","015","301","GRAFTON SCH DEPT","SUPT OF SCHS","30 PROVIDENCE RD",,"GRAFTON","MA","01519",1967,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","017","301","HARVARD TOWN SCH","SEC SCH COMM","P. O. BOX 273",,"HARVARD","MA","01451",1062,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","019","301","HOPEDALE TOWN SCHS","SUPT","25 ADIN",,"HOPEDALE","MA","01747",1040,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","022","301","LEICESTER TOWN SCHS","SUPT","1078 MAIN",,"LEICESTER","MA","01524",1774,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","023","301","LUNENBURG TOWN SCHS","SUPT","1033 MASS AVE",,"LUNENBURG","MA","01462",1788,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","025","301","MILFORD TOWN SCHS","SUPT","31 WEST FOUNTAIN ST",,"MILFORD","MA","01757",3946,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","026","301","MILLBURY PUBLIC SCHS","SUPT","12-MARTIN ST",,"MILLBURY","MA","01527",1752,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","029","301","NORTHBOROUGH TOWN SCH","SUPT OF SCHOOLS","79 BARTLETT ST",,"NORTHBOROUGH","MA","01532",1788,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","030","301","NORTHBRIDGE TOWN SCH","SUPT","87 LINWOOD AVENUE",,"WHITINSVILLE","MA","01588",2152,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","031","301","NO BROOKFIELD TOWN SCH","SEC SCH COMM","NEW SCHOOL DR",,"NORTH BROOKFIELD","MA","01535",838,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","033","301","OXFORD TOWN SCH","SEC SCH COMM","5 SIGOURNEY",,"OXFORD","MA","01540",2139,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","035","301","PETERSHAM PUBLIC SCHOOL","SUPT","SPRING STREET BOX 148",,"PETERSHAM","MA","01366",64,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","040","301","SHREWSBURY TOWN SCHS","SUPT","100 MAPLE AVE",,"SHREWSBURY","MA","01545",3888,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","041","301","SOUTHBOROUGH TOWN SCH","SUPT","BARTLETT ST",,"NORTHBOROUGH","MA","01532",1000,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","042","301","SOUTHBRIDGE TOWN SCH","SUPT","P O BOX 665",,"SOUTHBRIDGE","MA","01550",2614,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","045","301","STURBRIDGE TOWN SCHS","SEC SCH COMM","320 BROOKFIELD RD",,"FISKDALE","MA","01518",924,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","014","046","301","SUTTON TOWN SCH","SUPT","BOSTON RD",,"SUTTON","MA","01590",1407,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
