"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","POLITICAL DESCRIPTION","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","POPULATION 1996","FIPS STATE","FIPS COUNTY","FIPS PLACE","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"18","2","092","004","HARTFORD","CITY","MAYOR","114 EAST WASHINGTON STREET",,"HARTFORD","KY","42347",2516,"21","183","35020","OHIO","COUNTY",,,
"18","2","092","005","ROCKPORT","CITY","TOWN CLERK","GENERAL DELIVERY",,"ROCKPORT","KY","42369",405,"21","183","66216","OHIO","COUNTY",,,
"18","2","092","901","MCHENRY","CITY","CITY CLERK","GENERAL DELIVERY",,"MCHENRY","KY","42354",433,"21","183","49098","OHIO","COUNTY",,,
"18","2","093","001","LA GRANGE","CITY","CITY CLERK","410 WEST JEFFERSON ST",,"LA GRANGE","KY","40031",5040,"21","185","43480","OLDHAM","COUNTY","4520","00","LOUISVILLE, KY-IN"
"18","2","093","003","PEWEE VALLEY","CITY","MAYOR","P O BOX 215",,"PEWEE VALLEY","KY","40056",1631,"21","185","60492","OLDHAM","COUNTY","4520","00","LOUISVILLE, KY-IN"
"18","2","093","201","GOSHEN","CITY","CITY CLERK","P. O. BOX 112",,"GOSHEN","KY","40026",1155,"21","185","31960","OLDHAM","COUNTY","4520","00","LOUISVILLE, KY-IN"
"18","2","093","401","PARK LAKE","CITY","MAYOR","P O BOX 310",,"CRESTWOOD","KY","40014",336,"21","185","59260","OLDHAM","COUNTY","4520","00","LOUISVILLE, KY-IN"
"18","2","093","601","ORCHARD GRASS HILLS","CITY","MAYOR","P O BOX 25",,"CRESTWOOD","KY","40014",1354,"21","185","58200","OLDHAM","COUNTY","4520","00","LOUISVILLE, KY-IN"
"18","2","093","602","RIVER BLUFF","CITY","MAYOR","13304 DOGWOOD COURT",,"PROSPECT","KY","40059",579,"21","185","65559","OLDHAM","COUNTY","4520","00","LOUISVILLE, KY-IN"
"18","2","093","801","CRESTWOOD","CITY","DENNIS L DEIBEL MAYOR","P. O. BOX 186",,"CRESTWOOD","KY","40014",1841,"21","185","18496","OLDHAM","COUNTY","4520","00","LOUISVILLE, KY-IN"
"18","2","094","001","GRATZ","CITY","MAYOR","BANK BLDG",,"GRATZ","KY","40327",67,"21","187","32428","OWEN","COUNTY",,,
"18","2","094","002","MONTEREY","CITY","CLERK/TREASURER","ROUTE 3",,"OWENTON","KY","40359",165,"21","187","53076","OWEN","COUNTY",,,
"18","2","094","003","OWENTON","CITY","MAYOR","102 NORTH MAIN ST",,"OWENTON","KY","40359",1467,"21","187","58692","OWEN","COUNTY",,,
"18","2","095","001","BOONEVILLE","CITY","MAYOR","P. O. BOX 1",,"BOONEVILLE","KY","41314",241,"21","189","08614","OWSLEY","COUNTY",,,
"18","2","096","001","BUTLER","CITY","CITY CLERK","P. O. BOX 229",,"BUTLER","KY","41006",731,"21","191","11530","PENDLETON","COUNTY","1640","21","CINCINNATI-HAMILTON, OH-KY-IN"
"18","2","096","002","FALMOUTH","CITY","MAX GOLDBERG MAYOR","212 MAIN ST",,"FALMOUTH","KY","41040",2642,"21","191","26434","PENDLETON","COUNTY","1640","21","CINCINNATI-HAMILTON, OH-KY-IN"
"18","2","097","001","HAZARD","CITY","CITY MANAGER","P. O. BOX 420",,"HAZARD","KY","41701",5540,"21","193","35362","PERRY","COUNTY",,,
"18","2","097","301","BUCKHORN","CITY","MAYOR","P. O. BOX 135",,"BUCKHORN","KY","41721",0,"21","193","10612","PERRY","COUNTY",,,
"18","2","097","701","VICCO","CITY","MAYOR","P. O. BOX 249",,"VICCO","KY","41773",248,"21","193","79590","PERRY","COUNTY",,,
"18","2","098","001","ELKHORN CITY","CITY","CITY CLERK NELLIE TACKETT","BOX 681",,"ELKHORN CITY","KY","41522",812,"21","195","24382","PIKE","COUNTY",,,
"18","2","098","004","PIKEVILLE","CITY","CITY MANAGER","P. O. BOX 1228",,"PIKEVILLE","KY","41502",6376,"21","195","60852","PIKE","COUNTY",,,
"18","2","098","803","COAL RUN VILLAGE","CITY","CITY CLERK","P. O. BOX 548",,"PIKEVILLE","KY","41501",258,"21","195","16084","PIKE","COUNTY",,,
"18","2","099","001","CLAY CITY","CITY","MAYOR","P. O. BOX 147",,"CLAY CITY","KY","40312",1304,"21","197","15238","POWELL","COUNTY",,,
"18","2","099","002","STANTON","CITY","CITY CLERK","P. O. BOX 370",,"STANTON","KY","40380",2984,"21","197","73164","POWELL","COUNTY",,,
"18","2","100","001","BURNSIDE","CITY","CITY CLERK","MAIN STREET",,"BURNSIDE","KY","42519",734,"21","199","11278","PULASKI","COUNTY",,,
"18","2","100","002","EUBANK","CITY","FREY TODD MAYOR","BOX 68",,"EUBANK","KY","42567",382,"21","199","25552","PULASKI","COUNTY",,,
"18","2","100","003","FERGUSON","CITY","TOWN CLERK","P O BOX 222",,"FERGUSON","KY","42533",975,"21","199","27010","PULASKI","COUNTY",,,
"18","2","100","004","SCIENCE HILL","CITY","MAYOR","P. O. BOX 295",,"SCIENCE HILL","KY","42553",650,"21","199","68952","PULASKI","COUNTY",,,
"18","2","100","005","SOMERSET","CITY","CITY ADMINISTRATOR","P. O. BOX 989",,"SOMERSET","KY","42501",12236,"21","199","71688","PULASKI","COUNTY",,,
"18","2","101","001","MOUNT OLIVET","CITY","MAYOR","P. O. BOX 71",,"MOUNT OLIVET","KY","41064",393,"21","201","53976","ROBERTSON","COUNTY",,,
"18","2","102","001","BRODHEAD","CITY","MAYOR","P. O. BOX 556",,"BRODHEAD","KY","40409",1194,"21","203","09838","ROCKCASTLE","COUNTY",,,
"18","2","102","002","LIVINGSTON","CITY","CITY CLERK","P. O. BOX 278",,"LIVINGSTON","KY","40445",252,"21","203","47098","ROCKCASTLE","COUNTY",,,
"18","2","102","003","MOUNT VERNON","CITY","MAYOR","P. O. BOX 1465",,"MOUNT VERNON","KY","40456",2607,"21","203","54174","ROCKCASTLE","COUNTY",,,
"18","2","103","001","MOREHEAD","CITY","MAYOR","105 E MAIN STREET",,"MOREHEAD","KY","40351",8730,"21","205","53418","ROWAN","COUNTY",,,
"18","2","103","601","LAKEVIEW HEIGHTS","CITY","MAYOR","P O BOX 96",,"MOREHEAD","KY","40351",272,"21","205","43668","ROWAN","COUNTY",,,
"18","2","104","001","JAMESTOWN","CITY","MAYOR","P. O. BOX 587",,"JAMESTOWN","KY","42629",1771,"21","207","40114","RUSSELL","COUNTY",,,
"18","2","104","002","RUSSELL SPRINGS","CITY","HARRIET BLACK CITY CLERK","129 HIGH STREET",,"RUSSELL SPRINGS","KY","42642",2684,"21","207","67494","RUSSELL","COUNTY",,,
"18","2","105","001","GEORGETOWN","CITY","MAYOR","P. O. BOX 677",,"GEORGETOWN","KY","40324",13614,"21","209","30700","SCOTT","COUNTY","4280","00","LEXINGTON, KY"
"18","2","105","002","SADIEVILLE","CITY","MAYOR","P. O. BOX 129",,"SADIEVILLE","KY","40370",291,"21","209","67656","SCOTT","COUNTY","4280","00","LEXINGTON, KY"
"18","2","105","003","STAMPING GROUND","CITY","MAYOR","POST OFFICE BOX 29",,"STAMPING GROUND","KY","40379",831,"21","209","73038","SCOTT","COUNTY","4280","00","LEXINGTON, KY"
"18","2","106","001","SHELBYVILLE","CITY","MAYOR","1040 MAIN ST",,"SHELBYVILLE","KY","40065",6954,"21","211","70050","SHELBY","COUNTY",,,
"18","2","106","002","SIMPSONVILLE","CITY","CITY CLERK","P. O. BOX 378",,"SIMPSONVILLE","KY","40067",1042,"21","211","70752","SHELBY","COUNTY",,,
"18","2","107","001","FRANKLIN","CITY","MAYOR","P. O. BOX 2835",,"FRANKLIN","KY","42134",7240,"21","213","28918","SIMPSON","COUNTY",,,
"18","2","108","001","TAYLORSVILLE","CITY","CITY CLERK","P O BOX 305",,"TAYLORSVILLE","KY","40071",1030,"21","215","75810","SPENCER","COUNTY",,,
"18","2","109","001","CAMPBELLSVILLE","CITY","MAYOR","W 2ND ST",,"CAMPBELLSVILLE","KY","42718",10666,"21","217","12160","TAYLOR","COUNTY",,,
"18","2","110","002","ELKTON","CITY","CITY CLERK","BOX 578",,"ELKTON","KY","42220",1782,"21","219","24400","TODD","COUNTY",,,
"18","2","110","003","GUTHRIE","CITY","CITY CLERK","BOX 125",,"GUTHRIE","KY","42234",1522,"21","219","33562","TODD","COUNTY",,,
"18","2","110","005","TRENTON","CITY","CITY CLERK","BOX 72",,"TRENTON","KY","42286",383,"21","219","77592","TODD","COUNTY",,,
"18","2","111","001","CADIZ","CITY","CITY CLERK","CITY HALL PO BOX 436",,"CADIZ","KY","42211",2493,"21","221","11692","TRIGG","COUNTY",,,
"18","2","112","001","BEDFORD","CITY","MAYOR","P. O. BOX 1",,"BEDFORD","KY","40006",881,"21","223","04816","TRIMBLE","COUNTY",,,
"18","2","112","002","MILTON","CITY","CITY COMMISSIONER","ROUTE 2 BOX 37",,"MILTON","KY","40045",672,"21","223","52590","TRIMBLE","COUNTY",,,
"18","2","113","001","MORGANFIELD","CITY","CITY ADMINISTRATOR","P. O. BOX 420",,"MORGANFIELD","KY","42437",3714,"21","225","53472","UNION","COUNTY",,,
"18","2","113","002","STURGIS","CITY","TREASURER","206 W 6TH STREET",,"STURGIS","KY","42459",2114,"21","225","74316","UNION","COUNTY",,,
"18","2","113","003","UNIONTOWN","CITY","CITY CLERK","P O BOX 548",,"UNIONTOWN","KY","42461",1040,"21","225","78492","UNION","COUNTY",,,
"18","2","113","004","WAVERLY","CITY","MAYOR","GENERAL DELIVERY",,"WAVERLY","KY","42462",341,"21","225","80958","UNION","COUNTY",,,
"18","2","114","001","BOWLING GREEN","CITY","FINANCE DIRECTOR","P O BOX 430",,"BOWLING GREEN","KY","42101",44208,"21","227","08902","WARREN","COUNTY",,,
"18","2","114","002","SMITHS GROVE","CITY","CITY CLERK","CITY HALL",,"SMITHS GROVE","KY","42171",692,"21","227","71454","WARREN","COUNTY",,,
"18","2","114","003","WOODBURN","CITY","MAYOR","BOX 100",,"WOODBURN","KY","42170",384,"21","227","84414","WARREN","COUNTY",,,
"18","2","114","801","PLUM SPRINGS","CITY","MAYOR","327 PLUM SPRINGS ROAD",,"BOWLING GREEN","KY","42101",403,"21","227","61860","WARREN","COUNTY",,,
"18","2","114","901","OAKLAND","CITY","CITY CLERK","CITY HALL",,"OAKLAND","KY","42159",191,"21","227","57144","WARREN","COUNTY",,,
"18","2","115","001","SPRINGFIELD","CITY","CITY TREASURER","127 W MAIN STREET",,"SPRINGFIELD","KY","40069",2926,"21","229","72660","WASHINGTON","COUNTY",,,
"18","2","115","901","MACKVILLE","CITY","MAYOR","GENERAL DELIVERY",,"MACKVILLE","KY","40040",202,"21","229","49206","WASHINGTON","COUNTY",,,
"18","2","115","902","WILLISBURG","CITY","MAYOR","CITY HALL",,"WILLISBURG","KY","40078",225,"21","229","83424","WASHINGTON","COUNTY",,,
"18","2","116","001","MONTICELLO","CITY","CITY CLERK","BOX 550",,"MONTICELLO","KY","42633",5630,"21","231","53130","WAYNE","COUNTY",,,
"18","2","117","001","CLAY","CITY","CITY CLERK","P. O. BOX 425",,"CLAY","KY","42404",1073,"21","233","15202","WEBSTER","COUNTY",,,
"18","2","117","002","DIXON","CITY","MAYOR","P. O. BOX 186",,"DIXON","KY","42409",542,"21","233","21682","WEBSTER","COUNTY",,,
"18","2","117","003","PROVIDENCE","CITY","CITY CLERK","P. O. BOX 128",,"PROVIDENCE","KY","42450",3710,"21","233","63372","WEBSTER","COUNTY",,,
"18","2","117","004","SEBREE","CITY","CLERK/TREASURER","CITY HALL",,"SEBREE","KY","42455",1536,"21","233","69222","WEBSTER","COUNTY",,,
"18","2","117","005","SLAUGHTERS","CITY","CITY CLERK","GENERAL DELIVERY",,"SLAUGHTERS","KY","42456",234,"21","233","71130","WEBSTER","COUNTY",,,
"18","2","117","006","WHEATCROFT","CITY","CITY CLERK","GENERAL DELIVERY",,"WHEATCROFT","KY","42463",209,"21","233","82200","WEBSTER","COUNTY",,,
"18","2","118","001","CORBIN","CITY","MAYOR","P. O. DRAWER 1343",,"CORBIN","KY","40701",8025,"21","235","17362","WHITLEY","COUNTY",,,
"18","2","118","002","WILLIAMSBURG","CITY","MAYOR","PAUL ESTES",,"WILLIAMSBURG","KY","40769",5960,"21","235","83334","WHITLEY","COUNTY",,,
"18","2","119","501","CAMPTON","CITY","CITY CLERK","MAIN STREET PO BOX 35",,"CAMPTON","KY","41301",541,"21","237","12358","WOLFE","COUNTY",,,
"18","2","120","001","MIDWAY","CITY","MAYOR","P. O. BOX 4275",,"MIDWAY","KY","40347",1469,"21","239","52140","WOODFORD","COUNTY","4280","00","LEXINGTON, KY"
"18","2","120","002","VERSAILLES","CITY","MAYOR","P. O. BOX 625",,"VERSAILLES","KY","40383",6882,"21","239","79482","WOODFORD","COUNTY","4280","00","LEXINGTON, KY"
"19","2","001","001","CHURCH POINT","TOWN","MAYOR","102 CHURCH STREET",,"CHURCH POINT","LA","70525",4804,"22","001","15465","ACADIA","PARISH","3880","00","LAFAYETTE, LA"
"19","2","001","002","CROWLEY","CITY","MAYOR","P. O. BOX 1463",,"CROWLEY","LA","70526",13809,"22","001","18650","ACADIA","PARISH","3880","00","LAFAYETTE, LA"
"19","2","001","003","ESTHERWOOD","VILLAGE","MAYOR","P. O. BOX 167",,"ESTHERWOOD","LA","70534",750,"22","001","24460","ACADIA","PARISH","3880","00","LAFAYETTE, LA"
"19","2","001","004","IOTA","TOWN","MAYOR","P. O. DRAWER 890",,"IOTA","LA","70543",1361,"22","001","37410","ACADIA","PARISH","3880","00","LAFAYETTE, LA"
"19","2","001","005","MERMENTAU","VILLAGE","CLERK","BOX 280",,"MERMENTAU","LA","70556",753,"22","001","49870","ACADIA","PARISH","3880","00","LAFAYETTE, LA"
"19","2","001","006","MORSE","VILLAGE","MAYOR","P. O. BOX 36",,"MORSE","LA","70559",818,"22","001","52320","ACADIA","PARISH","3880","00","LAFAYETTE, LA"
"19","2","001","007","RAYNE","CITY","MAYOR","P. O. BOX 69",,"RAYNE","LA","70578",8561,"22","001","63645","ACADIA","PARISH","3880","00","LAFAYETTE, LA"
"19","2","002","001","KINDER","TOWN","MAYOR","P. O. BOX AH",,"KINDER","LA","70648",2290,"22","003","39755","ALLEN","PARISH",,,
"19","2","002","002","OAKDALE","CITY","MAYOR","P O BOX 728",,"OAKDALE","LA","71463",7951,"22","003","56540","ALLEN","PARISH",,,
"19","2","002","003","OBERLIN","TOWN","MAYOR","P. O. BOX 370",,"OBERLIN","LA","70655",1823,"22","003","57450","ALLEN","PARISH",,,
"19","2","002","501","REEVES","VILLAGE","MAYOR","P. O. BOX 119",,"REEVES","LA","70658",192,"22","003","64100","ALLEN","PARISH",,,
"19","2","002","701","ELIZABETH","TOWN","TOWN CLERK","P. O. BOX 457",,"ELIZABETH","LA","70638",445,"22","003","23235","ALLEN","PARISH",,,
"19","2","003","001","DONALDSONVILLE","CITY","MAYOR","P. O. BOX 470",,"DONALDSONVILLE","LA","70346",9060,"22","005","21240","ASCENSION","PARISH","0760","00","BATON ROUGE, LA"
"19","2","003","002","GONZALES","CITY","MAYOR","1205 IRMA BLVD",,"GONZALES","LA","70737",8294,"22","005","29850","ASCENSION","PARISH","0760","00","BATON ROUGE, LA"
"19","2","003","501","SORRENTO","TOWN","CLERK","P O BOX 65",,"SORRENTO","LA","70778",1305,"22","005","71225","ASCENSION","PARISH","0760","00","BATON ROUGE, LA"
"19","2","004","001","NAPOLEONVILLE","VILLAGE","MAYOR","P. O. BOX 6",,"NAPOLEONVILLE","LA","70390",779,"22","007","53370","ASSUMPTION","PARISH",,,
"19","2","005","001","BUNKIE","TOWN","MAYOR","RT 1 BOX 2856",,"BUNKIE","LA","71322",4884,"22","009","10950","AVOYELLES","PARISH",,,
"19","2","005","002","COTTONPORT","TOWN","TOWN CLERK","P O BOX 118",,"COTTONPORT","LA","71327",2061,"22","009","17880","AVOYELLES","PARISH",,,
"19","2","005","003","EVERGREEN","TOWN","CLERK","P O BOX 85",,"EVERGREEN","LA","71333",289,"22","009","24775","AVOYELLES","PARISH",,,
"19","2","005","004","HESSMER","VILLAGE","MAYOR","P. O. BOX 125",,"HESSMER","LA","71341",669,"22","009","34015","AVOYELLES","PARISH",,,
"19","2","005","005","MANSURA","TOWN","MAYOR","P. O. BOX 157",,"MANSURA","LA","71350",1627,"22","009","48400","AVOYELLES","PARISH",,,
"19","2","005","006","MARKSVILLE","CITY","MAYOR","503 N MAIN STREET",,"MARKSVILLE","LA","71351",5442,"22","009","48750","AVOYELLES","PARISH",,,
"19","2","005","007","MOREAUVILLE","VILLAGE","MAYOR","P. O. BOX 57",,"MOREAUVILLE","LA","71355",943,"22","009","51970","AVOYELLES","PARISH",,,
"19","2","005","008","PLAUCHEVILLE","VILLAGE","MAYOR","P. O. BOX 148",,"PLAUCHEVILLE","LA","71362",190,"22","009","60985","AVOYELLES","PARISH",,,
"19","2","005","009","SIMMESPORT","TOWN","MAYOR","LEO L EHRHARDT",,"SIMMESPORT","LA","71369",2116,"22","009","70525","AVOYELLES","PARISH",,,
"19","2","006","001","DE RIDDER","CITY","TREASURER","200 S JEFFERSON ST",,"DE RIDDER","LA","70634",11103,"22","011","20610","BEAUREGARD","PARISH",,,
"19","2","006","002","MERRYVILLE","TOWN","TOWN CLERK","P O BOX 506",,"MERRYVILLE","LA","70653",1269,"22","011","50010","BEAUREGARD","PARISH",,,
"19","2","007","001","ARCADIA","TOWN","MAYOR","810 S RAILROAD AVENUE",,"ARCADIA","LA","71001",3011,"22","013","02655","BIENVILLE","PARISH",,,
"19","2","007","002","BIENVILLE","VILLAGE","MAYOR","P. O. BOX 207",,"BIENVILLE","LA","71008",291,"22","013","07205","BIENVILLE","PARISH",,,
"19","2","007","003","GIBSLAND","TOWN","MAYOR","P. O. BOX 309",,"GIBSLAND","LA","71028",1181,"22","013","28835","BIENVILLE","PARISH",,,
"19","2","007","004","RINGGOLD","TOWN","MAYOR","P. O. BOX 565",,"RINGGOLD","LA","71068",1838,"22","013","64905","BIENVILLE","PARISH",,,
"19","2","007","005","SALINE","VILLAGE","MAYOR","P. O. BOX 118",,"SALINE","LA","71070",265,"22","013","67880","BIENVILLE","PARISH",,,
"19","2","007","501","BRYCELAND","VILLAGE","MAYOR","P. O. BOX 98",,"BRYCELAND","LA","71014",69,"22","013","10705","BIENVILLE","PARISH",,,
"19","2","007","502","CASTOR","VILLAGE","MAYOR","P O BOX 216",,"CASTOR","LA","71016",201,"22","013","13260","BIENVILLE","PARISH",,,
"19","2","007","701","MOUNT LEBANON","TOWN","TOWNSHIP CLERK","ROUTE #2, BOX 50",,"GIBSLAND","LA","71028",88,"22","013","52740","BIENVILLE","PARISH",,,
"19","2","007","801","JAMESTOWN","VILLAGE","MAYOR","P. O. BOX 5128",,"JAMESTOWN","LA","71045",120,"22","013","37935","BIENVILLE","PARISH",,,
"19","2","007","901","LUCKY","VILLAGE","VILLAGE CLERK","RURAL ROUTE #1, BOX 151",,"BIENVILLE","LA","71008",348,"22","013","46370","BIENVILLE","PARISH",,,
"19","2","008","001","BENTON","TOWN","MAYOR","P O BOX 336",,"BENTON","LA","71006",2218,"22","015","06925","BOSSIER","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","008","002","BOSSIER CITY","CITY","MAYOR","P. O. BOX 5337",,"BOSSIER CITY","LA","71171",55686,"22","015","08920","BOSSIER","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","008","003","HAUGHTON","TOWN","MAYOR","P. O. BOX 729",,"HAUGHTON","LA","71037",1780,"22","015","33420","BOSSIER","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","008","004","PLAIN DEALING","TOWN","CLERK","P. O. BOX 426",,"PLAIN DEALING","LA","71064",1148,"22","015","60670","BOSSIER","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","001","MOORINGSPORT","TOWN","MAYOR","P. O. BOX 9",,"MOORINGSPORT","LA","71060",882,"22","017","51830","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","002","OIL CITY","TOWN","MAYOR","P. O. BOX 520",,"OIL CITY","LA","71061",1289,"22","017","57590","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","003","SHREVEPORT","CITY","FINANCE DIRECTOR","P O BOX 31109",,"SHREVEPORT","LA","71130",191558,"22","017","70000","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","004","VIVIAN","TOWN","MAYOR","111 W. ALABAMA",,"VIVIAN","LA","71082",4215,"22","017","78890","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","701","BLANCHARD","TOWN","MAYOR","P. O. BOX 428",,"BLANCHARD","LA","71009",1733,"22","017","07730","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","801","BELCHER","VILLAGE","MAYOR","P. O. BOX 206",,"BELCHER","LA","71004",260,"22","017","05945","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","802","GILLIAM","VILLAGE","VILLAGE CLERK","P. O. BOX 325",,"GILLIAM","LA","71029",214,"22","017","29010","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","803","GREENWOOD","TOWN","TOWN CLERK","P. O. BOX 195",,"GREENWOOD","LA","71033",2234,"22","017","31705","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","804","HOSSTON","VILLAGE","VILLAGE CLERK","P. O. BOX 177",,"HOSSTON","LA","71043",443,"22","017","36150","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","805","IDA","VILLAGE","VILLAGE CLERK","6724 EAST MAGNOLIA AVENUE",,"IDA","LA","71044",265,"22","017","36885","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","009","806","RODESSA","VILLAGE","VILLAGE CLERK","P. O. BOX 133",,"RODESSA","LA","71069",319,"22","017","65710","CADDO","PARISH","7680","00","SHREVEPORT-BOSSIER CITY, LA"
"19","2","010","001","DE QUINCY","CITY","MAYOR","P. O. BOX 968",,"DE QUINCY","LA","70633",3742,"22","019","20575","CALCASIEU","PARISH","3960","00","LAKE CHARLES, LA"
"19","2","010","002","IOWA","TOWN","MAYOR","P. O. BOX 505",,"IOWA","LA","70647",2748,"22","019","37445","CALCASIEU","PARISH","3960","00","LAKE CHARLES, LA"
"19","2","010","003","LAKE CHARLES","CITY","MAYOR","P. O. BOX 3706",,"LAKE CHARLES","LA","70602",71445,"22","019","41155","CALCASIEU","PARISH","3960","00","LAKE CHARLES, LA"
"19","2","010","004","SULPHUR","CITY","MAYOR","P. O. BOX 1309",,"SULPHUR","LA","70664",20883,"22","019","73640","CALCASIEU","PARISH","3960","00","LAKE CHARLES, LA"
"19","2","010","005","VINTON","TOWN","MAYOR","1200 HORRIDGE STREET",,"VINTON","LA","70668",3194,"22","019","78820","CALCASIEU","PARISH","3960","00","LAKE CHARLES, LA"
"19","2","010","006","WESTLAKE","CITY","MAYOR","P. O. BOX 700",,"WESTLAKE","LA","70669",5039,"22","019","80815","CALCASIEU","PARISH","3960","00","LAKE CHARLES, LA"
"19","2","011","001","CLARKS","VILLAGE","MAYOR","P. O. BOX 360",,"CLARKS","LA","71415",673,"22","021","15780","CALDWELL","PARISH",,,
"19","2","011","002","COLUMBIA","TOWN","CLERK","POST OFFICE BOX 10",,"COLUMBIA","LA","71418",483,"22","021","16830","CALDWELL","PARISH",,,
"19","2","011","003","GRAYSON","VILLAGE","CLERK","P O BOX 936",,"GRAYSON","LA","71435",505,"22","021","31250","CALDWELL","PARISH",,,
"19","2","013","001","HARRISONBURG","VILLAGE","MAYOR","P. O. BOX 320",,"HARRISONBURG","LA","71340",447,"22","025","33210","CATAHOULA","PARISH",,,
"19","2","013","002","JONESVILLE","TOWN","MAYOR","P O BOX 428",,"JONESVILLE","LA","71343",2726,"22","025","38775","CATAHOULA","PARISH",,,
"19","2","013","501","SICILY ISLAND","VILLAGE","MAYOR","P. O. BOX 45",,"SICILY ISLAND","LA","71368",408,"22","025","70245","CATAHOULA","PARISH",,,
"19","2","014","001","ATHENS","VILLAGE","MAYOR","P. O. BOX 68",,"ATHENS","LA","71003",270,"22","027","03320","CLAIBORNE","PARISH",,,
"19","2","014","002","HAYNESVILLE","TOWN","MAYOR","113 FIRST EAST N",,"HAYNESVILLE","LA","71038",2745,"22","027","33525","CLAIBORNE","PARISH",,,
"19","2","014","003","HOMER","TOWN","MAYOR","400 EAST MAIN",,"HOMER","LA","71040",4050,"22","027","35870","CLAIBORNE","PARISH",,,
"19","2","014","501","LISBON","VILLAGE","MAYOR","P. O. BOX 248",,"LISBON","LA","71048",159,"22","027","44235","CLAIBORNE","PARISH",,,
"19","2","015","001","CLAYTON","TOWN","MAYOR","P. O. BOX 277",,"CLAYTON","LA","71326",902,"22","029","15850","CONCORDIA","PARISH",,,
"19","2","015","002","FERRIDAY","TOWN","MAYOR","212 NORTH 2ND STREET",,"FERRIDAY","LA","71334",4034,"22","029","25440","CONCORDIA","PARISH",,,
"19","2","015","003","VIDALIA","TOWN","CLERK","409 TEXAS ST",,"VIDALIA","LA","71373",4914,"22","029","78470","CONCORDIA","PARISH",,,
"19","2","015","801","RIDGECREST","TOWN","CITY CLERK","100 FOSTER DRIVE",,"RIDGECREST","LA","71334",789,"22","029","64765","CONCORDIA","PARISH",,,
"19","2","016","001","GRAND CANE","VILLAGE","MAYOR","P. O. BOX 82",,"GRAND CANE","LA","71032",236,"22","031","30690","DE SOTO","PARISH",,,
"19","2","016","002","LOGANSPORT","TOWN","MAYOR","P. O. BOX 400",,"LOGANSPORT","LA","71049",1715,"22","031","45040","DE SOTO","PARISH",,,
"19","2","016","003","LONGSTREET","VILLAGE","MAYOR","P. O. BOX 40",,"LONGSTREET","LA","71050",174,"22","031","45460","DE SOTO","PARISH",,,
"19","2","016","004","MANSFIELD","CITY","MAYOR","P. O. BOX 773",,"MANSFIELD","LA","71052",5223,"22","031","48365","DE SOTO","PARISH",,,
"19","2","016","005","SOUTH MANSFIELD","VILLAGE","MAYOR","P. O. BOX 995",,"MANSFIELD","LA","71052",438,"22","031","71820","DE SOTO","PARISH",,,
"19","2","016","006","STANLEY","VILLAGE","MAYOR","RT 1 BOX 382",,"LOGANSPORT","LA","71049",150,"22","031","72800","DE SOTO","PARISH",,,
"19","2","016","501","KEATCHIE","TOWN","MAYOR","P. O. BOX 10",,"KEACHIE","LA","71046",292,"22","031","39085","DE SOTO","PARISH",,,
"19","2","016","901","STONEWALL","TOWN","MAYOR","P O BOX 92",,"STONEWALL","LA","71078",1386,"22","031","73395","DE SOTO","PARISH",,,
"19","2","017","001","BAKER","CITY","MAYOR","P O BOX 707",,"BAKER","LA","70714",13223,"22","033","03985","EAST BATON ROUGE","CENSUS PARISH","0760","00","BATON ROUGE, LA"
"19","2","017","002","BATON ROUGE-EAST BATON ROUGE","CITY-PARISH","CLERK","P O BOX 1471",,"BATON ROUGE","LA","70821",372502,"22","033","00000","EAST BATON ROUGE","CENSUS PARISH","0760","00","BATON ROUGE, LA"
"19","2","017","003","ZACHARY","CITY","MAYOR","P. O. BOX 310",,"ZACHARY","LA","70791",10189,"22","033","83405","EAST BATON ROUGE","CENSUS PARISH","0760","00","BATON ROUGE, LA"
"19","2","018","001","LAKE PROVIDENCE","TOWN","MAYOR","200 SPARROW STREET",,"LAKE PROVIDENCE","LA","71254",4952,"22","035","41400","EAST CARROLL","PARISH",,,
